dataset,type,file_path,file_name,actual_class,actual_classname,clip_pred_class,clip_pred_classname,cos_sim,x_sim,sim_0,sim_1
poc/woof,train,poc\woof\train\n02087394\n02087394_3055.JPEG,n02087394_3055.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.774188995361328,12.598777770996094,30.774188995361328,18.175411224365234
poc/woof,train,poc\woof\train\n02087394\n02087394_3073.JPEG,n02087394_3073.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.235567092895508,2.3822574615478516,22.235567092895508,19.853309631347656
poc/woof,train,poc\woof\train\n02087394\n02087394_3075.JPEG,n02087394_3075.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.588150024414062,9.204292297363281,30.588150024414062,21.38385772705078
poc/woof,train,poc\woof\train\n02087394\n02087394_30776.JPEG,n02087394_30776.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.69646453857422,8.442468643188477,28.69646453857422,20.253995895385742
poc/woof,train,poc\woof\train\n02087394\n02087394_3079.JPEG,n02087394_3079.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,18.950197219848633,4.924612045288086,18.950197219848633,14.025585174560547
poc/woof,train,poc\woof\train\n02087394\n02087394_30856.JPEG,n02087394_30856.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.07585334777832,7.493555068969727,25.07585334777832,17.582298278808594
poc/woof,train,poc\woof\train\n02087394\n02087394_30885.JPEG,n02087394_30885.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.775062561035156,4.692569732666016,25.775062561035156,21.08249282836914
poc/woof,train,poc\woof\train\n02087394\n02087394_30917.JPEG,n02087394_30917.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,18.306888580322266,1.3613128662109375,18.306888580322266,16.945575714111328
poc/woof,train,poc\woof\train\n02087394\n02087394_3095.JPEG,n02087394_3095.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.01384735107422,13.644453048706055,32.01384735107422,18.369394302368164
poc/woof,train,poc\woof\train\n02087394\n02087394_31174.JPEG,n02087394_31174.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.776058197021484,12.71662712097168,29.776058197021484,17.059431076049805
poc/woof,train,poc\woof\train\n02087394\n02087394_31223.JPEG,n02087394_31223.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.814319610595703,3.5006179809570312,23.814319610595703,20.313701629638672
poc/woof,train,poc\woof\train\n02087394\n02087394_3139.JPEG,n02087394_3139.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.54463195800781,8.26511001586914,32.54463195800781,24.279521942138672
poc/woof,train,poc\woof\train\n02087394\n02087394_31533.JPEG,n02087394_31533.JPEG,n02087394,Rhodesian ridgeback,n02088364,beagle,23.71063804626465,-4.121946334838867,19.58869171142578,23.71063804626465
poc/woof,train,poc\woof\train\n02087394\n02087394_3155.JPEG,n02087394_3155.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.8770751953125,8.165351867675781,27.8770751953125,19.71172332763672
poc/woof,train,poc\woof\train\n02087394\n02087394_3159.JPEG,n02087394_3159.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.08213424682617,12.211009979248047,32.08213424682617,19.871124267578125
poc/woof,train,poc\woof\train\n02087394\n02087394_317.JPEG,n02087394_317.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.137237548828125,9.899238586425781,28.137237548828125,18.237998962402344
poc/woof,train,poc\woof\train\n02087394\n02087394_31828.JPEG,n02087394_31828.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.714305877685547,12.846192359924316,27.714305877685547,14.86811351776123
poc/woof,train,poc\woof\train\n02087394\n02087394_3184.JPEG,n02087394_3184.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.689525604248047,14.570430755615234,30.689525604248047,16.119094848632812
poc/woof,train,poc\woof\train\n02087394\n02087394_32039.JPEG,n02087394_32039.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.101478576660156,8.976236343383789,30.101478576660156,21.125242233276367
poc/woof,train,poc\woof\train\n02087394\n02087394_3209.JPEG,n02087394_3209.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.724964141845703,13.866799354553223,27.724964141845703,13.85816478729248
poc/woof,train,poc\woof\train\n02087394\n02087394_32115.JPEG,n02087394_32115.JPEG,n02087394,Rhodesian ridgeback,n02088364,beagle,21.7038631439209,-0.8665637969970703,20.837299346923828,21.7038631439209
poc/woof,train,poc\woof\train\n02087394\n02087394_32206.JPEG,n02087394_32206.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.62857437133789,10.591690063476562,27.62857437133789,17.036884307861328
poc/woof,train,poc\woof\train\n02087394\n02087394_32268.JPEG,n02087394_32268.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.438085556030273,9.263358116149902,24.438085556030273,15.174727439880371
poc/woof,train,poc\woof\train\n02087394\n02087394_32289.JPEG,n02087394_32289.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.95807647705078,10.152345657348633,27.95807647705078,17.80573081970215
poc/woof,train,poc\woof\train\n02087394\n02087394_32308.JPEG,n02087394_32308.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.076980590820312,8.310745239257812,27.076980590820312,18.7662353515625
poc/woof,train,poc\woof\train\n02087394\n02087394_32325.JPEG,n02087394_32325.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,18.5655574798584,0.7332477569580078,18.5655574798584,17.83230972290039
poc/woof,train,poc\woof\train\n02087394\n02087394_32538.JPEG,n02087394_32538.JPEG,n02087394,Rhodesian ridgeback,n02088364,beagle,18.49687385559082,-0.08358383178710938,18.41329002380371,18.49687385559082
poc/woof,train,poc\woof\train\n02087394\n02087394_3256.JPEG,n02087394_3256.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,33.60153579711914,13.36732292175293,33.60153579711914,20.23421287536621
poc/woof,train,poc\woof\train\n02087394\n02087394_32738.JPEG,n02087394_32738.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.911495208740234,14.158074378967285,29.911495208740234,15.75342082977295
poc/woof,train,poc\woof\train\n02087394\n02087394_3275.JPEG,n02087394_3275.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.37141990661621,12.590349197387695,31.37141990661621,18.781070709228516
poc/woof,train,poc\woof\train\n02087394\n02087394_3277.JPEG,n02087394_3277.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.50624656677246,10.682336807250977,31.50624656677246,20.823909759521484
poc/woof,train,poc\woof\train\n02087394\n02087394_3293.JPEG,n02087394_3293.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.82105827331543,5.823814392089844,26.82105827331543,20.997243881225586
poc/woof,train,poc\woof\train\n02087394\n02087394_32934.JPEG,n02087394_32934.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.01120376586914,2.985483169555664,27.01120376586914,24.025720596313477
poc/woof,train,poc\woof\train\n02087394\n02087394_33018.JPEG,n02087394_33018.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.410076141357422,13.375265121459961,30.410076141357422,17.03481101989746
poc/woof,train,poc\woof\train\n02087394\n02087394_3305.JPEG,n02087394_3305.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.361291885375977,9.316583633422852,26.361291885375977,17.044708251953125
poc/woof,train,poc\woof\train\n02087394\n02087394_3314.JPEG,n02087394_3314.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.298015594482422,10.6495361328125,27.298015594482422,16.648479461669922
poc/woof,train,poc\woof\train\n02087394\n02087394_3317.JPEG,n02087394_3317.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,21.751455307006836,3.7034969329833984,21.751455307006836,18.047958374023438
poc/woof,train,poc\woof\train\n02087394\n02087394_33203.JPEG,n02087394_33203.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.757312774658203,9.83859920501709,25.757312774658203,15.918713569641113
poc/woof,train,poc\woof\train\n02087394\n02087394_33223.JPEG,n02087394_33223.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,35.079734802246094,13.44062614440918,35.079734802246094,21.639108657836914
poc/woof,train,poc\woof\train\n02087394\n02087394_33273.JPEG,n02087394_33273.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.95654296875,10.175130844116211,26.95654296875,16.78141212463379
poc/woof,train,poc\woof\train\n02087394\n02087394_33323.JPEG,n02087394_33323.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.052656173706055,11.756170272827148,30.052656173706055,18.296485900878906
poc/woof,train,poc\woof\train\n02087394\n02087394_33424.JPEG,n02087394_33424.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.25725555419922,7.647190093994141,26.25725555419922,18.610065460205078
poc/woof,train,poc\woof\train\n02087394\n02087394_33455.JPEG,n02087394_33455.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.26142692565918,12.078903198242188,28.26142692565918,16.182523727416992
poc/woof,train,poc\woof\train\n02087394\n02087394_3354.JPEG,n02087394_3354.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.398088455200195,9.891609191894531,31.398088455200195,21.506479263305664
poc/woof,train,poc\woof\train\n02087394\n02087394_33576.JPEG,n02087394_33576.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.693344116210938,8.550456047058105,23.693344116210938,15.142888069152832
poc/woof,train,poc\woof\train\n02087394\n02087394_33618.JPEG,n02087394_33618.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.15321922302246,5.510576248168945,25.15321922302246,19.642642974853516
poc/woof,train,poc\woof\train\n02087394\n02087394_33649.JPEG,n02087394_33649.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,18.626144409179688,2.456531524658203,18.626144409179688,16.169612884521484
poc/woof,train,poc\woof\train\n02087394\n02087394_33733.JPEG,n02087394_33733.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.10081672668457,8.0452880859375,29.10081672668457,21.05552864074707
poc/woof,train,poc\woof\train\n02087394\n02087394_3378.JPEG,n02087394_3378.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.405399322509766,14.737823486328125,30.405399322509766,15.66757583618164
poc/woof,train,poc\woof\train\n02087394\n02087394_339.JPEG,n02087394_339.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.727380752563477,9.744972229003906,30.727380752563477,20.98240852355957
poc/woof,train,poc\woof\train\n02087394\n02087394_34047.JPEG,n02087394_34047.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.474655151367188,11.26314926147461,31.474655151367188,20.211505889892578
poc/woof,train,poc\woof\train\n02087394\n02087394_34318.JPEG,n02087394_34318.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.37464141845703,10.240339279174805,28.37464141845703,18.134302139282227
poc/woof,train,poc\woof\train\n02087394\n02087394_3435.JPEG,n02087394_3435.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.18010902404785,2.360595703125,24.18010902404785,21.81951332092285
poc/woof,train,poc\woof\train\n02087394\n02087394_345.JPEG,n02087394_345.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.73993492126465,9.416061401367188,29.73993492126465,20.32387351989746
poc/woof,train,poc\woof\train\n02087394\n02087394_3458.JPEG,n02087394_3458.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.881759643554688,11.623638153076172,26.881759643554688,15.258121490478516
poc/woof,train,poc\woof\train\n02087394\n02087394_34689.JPEG,n02087394_34689.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.2469425201416,11.643630981445312,31.2469425201416,19.60331153869629
poc/woof,train,poc\woof\train\n02087394\n02087394_34734.JPEG,n02087394_34734.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.99567413330078,5.024087905883789,26.99567413330078,21.971586227416992
poc/woof,train,poc\woof\train\n02087394\n02087394_3477.JPEG,n02087394_3477.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.793827056884766,11.28388786315918,31.793827056884766,20.509939193725586
poc/woof,train,poc\woof\train\n02087394\n02087394_3486.JPEG,n02087394_3486.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.54115104675293,8.125749588012695,27.54115104675293,19.415401458740234
poc/woof,train,poc\woof\train\n02087394\n02087394_34927.JPEG,n02087394_34927.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.999492645263672,11.240169525146484,27.999492645263672,16.759323120117188
poc/woof,train,poc\woof\train\n02087394\n02087394_3494.JPEG,n02087394_3494.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.595149993896484,10.493400573730469,27.595149993896484,17.101749420166016
poc/woof,train,poc\woof\train\n02087394\n02087394_34948.JPEG,n02087394_34948.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.039592742919922,10.625123977661133,27.039592742919922,16.41446876525879
poc/woof,train,poc\woof\train\n02087394\n02087394_3495.JPEG,n02087394_3495.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.882774353027344,6.466545104980469,25.882774353027344,19.416229248046875
poc/woof,train,poc\woof\train\n02087394\n02087394_34977.JPEG,n02087394_34977.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.506290435791016,10.419136047363281,26.506290435791016,16.087154388427734
poc/woof,train,poc\woof\train\n02087394\n02087394_35004.JPEG,n02087394_35004.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.053577423095703,10.475288391113281,27.053577423095703,16.578289031982422
poc/woof,train,poc\woof\train\n02087394\n02087394_3515.JPEG,n02087394_3515.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.29258918762207,13.607563018798828,30.29258918762207,16.685026168823242
poc/woof,train,poc\woof\train\n02087394\n02087394_35227.JPEG,n02087394_35227.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.50722312927246,15.555724143981934,31.50722312927246,15.951498985290527
poc/woof,train,poc\woof\train\n02087394\n02087394_35503.JPEG,n02087394_35503.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.829809188842773,10.538076400756836,26.829809188842773,16.291732788085938
poc/woof,train,poc\woof\train\n02087394\n02087394_35505.JPEG,n02087394_35505.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.774810791015625,7.9943695068359375,24.774810791015625,16.780441284179688
poc/woof,train,poc\woof\train\n02087394\n02087394_35508.JPEG,n02087394_35508.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.847679138183594,17.481956481933594,32.847679138183594,15.36572265625
poc/woof,train,poc\woof\train\n02087394\n02087394_35519.JPEG,n02087394_35519.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.42314338684082,9.83200740814209,23.42314338684082,13.59113597869873
poc/woof,train,poc\woof\train\n02087394\n02087394_3553.JPEG,n02087394_3553.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.831228256225586,10.34619140625,29.831228256225586,19.485036849975586
poc/woof,train,poc\woof\train\n02087394\n02087394_3556.JPEG,n02087394_3556.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,34.033851623535156,14.144145965576172,34.033851623535156,19.889705657958984
poc/woof,train,poc\woof\train\n02087394\n02087394_3574.JPEG,n02087394_3574.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.49795150756836,4.031761169433594,22.49795150756836,18.466190338134766
poc/woof,train,poc\woof\train\n02087394\n02087394_35748.JPEG,n02087394_35748.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.53700637817383,11.892662048339844,32.53700637817383,20.644344329833984
poc/woof,train,poc\woof\train\n02087394\n02087394_3575.JPEG,n02087394_3575.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.230243682861328,12.71759033203125,31.230243682861328,18.512653350830078
poc/woof,train,poc\woof\train\n02087394\n02087394_35939.JPEG,n02087394_35939.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.904874801635742,8.838136672973633,27.904874801635742,19.06673812866211
poc/woof,train,poc\woof\train\n02087394\n02087394_36.JPEG,n02087394_36.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.551593780517578,11.784292221069336,28.551593780517578,16.767301559448242
poc/woof,train,poc\woof\train\n02087394\n02087394_36044.JPEG,n02087394_36044.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.633190155029297,10.830592155456543,26.633190155029297,15.802597999572754
poc/woof,train,poc\woof\train\n02087394\n02087394_36134.JPEG,n02087394_36134.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.237892150878906,10.287308692932129,24.237892150878906,13.950583457946777
poc/woof,train,poc\woof\train\n02087394\n02087394_3619.JPEG,n02087394_3619.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.411544799804688,5.208353042602539,22.411544799804688,17.20319175720215
poc/woof,train,poc\woof\train\n02087394\n02087394_36256.JPEG,n02087394_36256.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.970109939575195,9.915952682495117,24.970109939575195,15.054157257080078
poc/woof,train,poc\woof\train\n02087394\n02087394_36278.JPEG,n02087394_36278.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.158355712890625,9.814260482788086,27.158355712890625,17.34409523010254
poc/woof,train,poc\woof\train\n02087394\n02087394_364.JPEG,n02087394_364.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.91718292236328,11.535015106201172,32.91718292236328,21.38216781616211
poc/woof,train,poc\woof\train\n02087394\n02087394_3663.JPEG,n02087394_3663.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.137149810791016,7.774179458618164,25.137149810791016,17.36297035217285
poc/woof,train,poc\woof\train\n02087394\n02087394_3673.JPEG,n02087394_3673.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,21.576894760131836,8.862601280212402,21.576894760131836,12.714293479919434
poc/woof,train,poc\woof\train\n02087394\n02087394_3677.JPEG,n02087394_3677.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.4461669921875,7.127164840698242,25.4461669921875,18.319002151489258
poc/woof,train,poc\woof\train\n02087394\n02087394_3697.JPEG,n02087394_3697.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,21.654298782348633,6.004047393798828,21.654298782348633,15.650251388549805
poc/woof,train,poc\woof\train\n02087394\n02087394_37.JPEG,n02087394_37.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.500097274780273,9.370122909545898,28.500097274780273,19.129974365234375
poc/woof,train,poc\woof\train\n02087394\n02087394_373.JPEG,n02087394_373.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.068470001220703,12.331571578979492,28.068470001220703,15.736898422241211
poc/woof,train,poc\woof\train\n02087394\n02087394_3767.JPEG,n02087394_3767.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,21.663415908813477,0.5725250244140625,21.663415908813477,21.090890884399414
poc/woof,train,poc\woof\train\n02087394\n02087394_3774.JPEG,n02087394_3774.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,19.118831634521484,1.4418964385986328,19.118831634521484,17.67693519592285
poc/woof,train,poc\woof\train\n02087394\n02087394_3776.JPEG,n02087394_3776.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.91819190979004,12.102394104003906,24.91819190979004,12.815797805786133
poc/woof,train,poc\woof\train\n02087394\n02087394_3795.JPEG,n02087394_3795.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,32.96772003173828,13.865772247314453,32.96772003173828,19.101947784423828
poc/woof,train,poc\woof\train\n02087394\n02087394_3856.JPEG,n02087394_3856.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.3155574798584,9.390205383300781,30.3155574798584,20.925352096557617
poc/woof,train,poc\woof\train\n02087394\n02087394_3898.JPEG,n02087394_3898.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.051443099975586,14.00377082824707,29.051443099975586,15.047672271728516
poc/woof,train,poc\woof\train\n02087394\n02087394_3917.JPEG,n02087394_3917.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.51735496520996,11.067707061767578,26.51735496520996,15.449647903442383
poc/woof,train,poc\woof\train\n02087394\n02087394_3936.JPEG,n02087394_3936.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,23.70866584777832,5.223379135131836,23.70866584777832,18.485286712646484
poc/woof,train,poc\woof\train\n02087394\n02087394_3986.JPEG,n02087394_3986.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.829225540161133,6.650188446044922,26.829225540161133,20.17903709411621
poc/woof,train,poc\woof\train\n02087394\n02087394_4007.JPEG,n02087394_4007.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.128360748291016,11.935482025146484,30.128360748291016,18.19287872314453
poc/woof,train,poc\woof\train\n02087394\n02087394_4016.JPEG,n02087394_4016.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.05150032043457,6.68651008605957,30.05150032043457,23.364990234375
poc/woof,train,poc\woof\train\n02087394\n02087394_4036.JPEG,n02087394_4036.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.90545654296875,11.65353012084961,28.90545654296875,17.25192642211914
poc/woof,train,poc\woof\train\n02087394\n02087394_4043.JPEG,n02087394_4043.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.918655395507812,8.80838394165039,26.918655395507812,18.110271453857422
poc/woof,train,poc\woof\train\n02087394\n02087394_4083.JPEG,n02087394_4083.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.54717445373535,11.672700881958008,28.54717445373535,16.874473571777344
poc/woof,train,poc\woof\train\n02087394\n02087394_4087.JPEG,n02087394_4087.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,26.477062225341797,8.932554244995117,26.477062225341797,17.54450798034668
poc/woof,train,poc\woof\train\n02087394\n02087394_4107.JPEG,n02087394_4107.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.865291595458984,9.392391204833984,24.865291595458984,15.472900390625
poc/woof,train,poc\woof\train\n02087394\n02087394_4124.JPEG,n02087394_4124.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.11640167236328,11.534492492675781,29.11640167236328,17.5819091796875
poc/woof,train,poc\woof\train\n02087394\n02087394_4147.JPEG,n02087394_4147.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.144018173217773,10.176702499389648,29.144018173217773,18.967315673828125
poc/woof,train,poc\woof\train\n02087394\n02087394_4219.JPEG,n02087394_4219.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,31.41539764404297,16.303632736206055,31.41539764404297,15.111764907836914
poc/woof,train,poc\woof\train\n02087394\n02087394_4233.JPEG,n02087394_4233.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.810388565063477,13.925355911254883,30.810388565063477,16.885032653808594
poc/woof,train,poc\woof\train\n02087394\n02087394_4323.JPEG,n02087394_4323.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.573335647583008,13.006645202636719,30.573335647583008,17.56669044494629
poc/woof,train,poc\woof\train\n02087394\n02087394_4338.JPEG,n02087394_4338.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,22.97743034362793,3.8607635498046875,22.97743034362793,19.116666793823242
poc/woof,train,poc\woof\train\n02087394\n02087394_4345.JPEG,n02087394_4345.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.863683700561523,9.471445083618164,28.863683700561523,19.39223861694336
poc/woof,train,poc\woof\train\n02087394\n02087394_4358.JPEG,n02087394_4358.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.722091674804688,8.94294548034668,28.722091674804688,19.779146194458008
poc/woof,train,poc\woof\train\n02087394\n02087394_4364.JPEG,n02087394_4364.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,24.18787384033203,3.1189708709716797,24.18787384033203,21.06890296936035
poc/woof,train,poc\woof\train\n02087394\n02087394_4375.JPEG,n02087394_4375.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.68398094177246,12.79316234588623,28.68398094177246,15.89081859588623
poc/woof,train,poc\woof\train\n02087394\n02087394_4404.JPEG,n02087394_4404.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.06821632385254,9.750520706176758,30.06821632385254,20.31769561767578
poc/woof,train,poc\woof\train\n02087394\n02087394_4405.JPEG,n02087394_4405.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.669017791748047,9.655519485473633,28.669017791748047,19.013498306274414
poc/woof,train,poc\woof\train\n02087394\n02087394_4425.JPEG,n02087394_4425.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,27.0479793548584,10.950506210327148,27.0479793548584,16.09747314453125
poc/woof,train,poc\woof\train\n02087394\n02087394_4437.JPEG,n02087394_4437.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,28.635284423828125,12.078157424926758,28.635284423828125,16.557126998901367
poc/woof,train,poc\woof\train\n02087394\n02087394_4443.JPEG,n02087394_4443.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,29.474853515625,9.116601943969727,29.474853515625,20.358251571655273
poc/woof,train,poc\woof\train\n02087394\n02087394_4458.JPEG,n02087394_4458.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,25.19034194946289,9.491591453552246,25.19034194946289,15.698750495910645
poc/woof,train,poc\woof\train\n02087394\n02087394_4459.JPEG,n02087394_4459.JPEG,n02087394,Rhodesian ridgeback,n02087394,Rhodesian ridgeback,30.02462387084961,12.712165832519531,30.02462387084961,17.312458038330078
