type,model,epoch,train_learning_rate,test_loss,test_acc1,test_acc5
imagenette,mbn2-synthetic-200,70,0.1,1.2531426952731224,65.5031847133758,94.80254777070064
imagenette,mbn2-mix-200,70,0.1,0.3893016692130796,87.36305732484077,99.10828025477709
imagenette,mix-200-clean,70,0.1,0.4670245349407196,86.31847133757962,98.77707006369428
imagenette,base-200,70,0.1,0.6439923048019409,81.37579617834395,97.91082802547773
imagenette,mbn2-mix-clean-200,70,0.1,0.4004425848684003,87.18471337579618,99.0063694267516
imagenette,synthetic-200,71,0.1,1.6084529161453247,61.12101910828026,94.5732484076433
imagenette,mix-200,71,0.1,0.7184634208679199,79.84713375796179,97.88535031847134
imagenette,mbn2-base-200,71,0.1,0.5070472840339907,84.17834394904459,98.62420382165604
imagenette,mbn2-synthetic-200,71,0.1,1.4139214792559225,63.69426751592356,93.75796178343948
imagenette,mbn2-mix-200,71,0.1,0.4219328664964245,86.54777070063695,98.7515923566879
imagenette,mix-200-clean,71,0.1,0.4312605857849121,86.14012738853503,98.80254777070064
imagenette,base-200,71,0.1,0.6078084111213684,81.85987261146497,97.96178343949045
imagenette,mbn2-mix-clean-200,71,0.1,0.3772858650453629,88.20382165605096,98.98089171974522
imagenette,synthetic-200,72,0.1,1.4110932350158691,64.68789808917198,94.6751592356688
imagenette,mix-200,72,0.1,0.4344257414340973,86.95541401273886,99.05732484076434
imagenette,mbn2-base-200,72,0.1,0.4385244000342584,86.39490445859873,98.7515923566879
imagenette,mbn2-synthetic-200,72,0.1,1.4736379807995212,61.27388535031847,94.62420382165604
imagenette,mbn2-mix-200,72,0.1,0.400042010891822,87.10828025477707,99.1592356687898
imagenette,mix-200-clean,72,0.1,0.4847444295883178,84.9171974522293,98.47133757961784
imagenette,base-200,72,0.1,0.538598895072937,83.6687898089172,98.34394904458598
imagenette,mbn2-mix-clean-200,72,0.1,0.3636260494109123,88.15286624203821,99.13375796178345
imagenette,synthetic-200,73,0.1,1.8139959573745728,55.87261146496815,92.61146496815287
imagenette,mix-200,73,0.1,0.4952961802482605,85.12101910828025,98.4968152866242
imagenette,mbn2-base-200,73,0.1,0.3946132352275233,87.7452229299363,98.77707006369428
imagenette,mbn2-synthetic-200,73,0.1,1.5651677039361769,60.07643312101911,94.828025477707
imagenette,mbn2-mix-200,73,0.1,0.4240997991254253,86.4968152866242,98.77707006369428
imagenette,mix-200-clean,73,0.1,0.5044358372688293,84.50955414012739,98.21656050955414
imagenette,base-200,73,0.1,0.4807747900485992,84.94267515923566,98.21656050955414
imagenette,mbn2-mix-clean-200,73,0.1,0.4225561388077274,86.42038216560509,99.03184713375796
imagenette,synthetic-200,74,0.1,1.9371334314346316,52.5859872611465,89.73248407643312
imagenette,mix-200,74,0.1,0.6262778043746948,82.87898089171975,98.24203821656052
imagenette,mbn2-base-200,74,0.1,0.4639484036353327,85.60509554140127,98.47133757961784
imagenette,mbn2-synthetic-200,74,0.1,1.4350502260269655,60.05095541401274,94.36942675159236
imagenette,mbn2-mix-200,74,0.1,0.4224057966662991,87.03184713375796,98.90445859872612
imagenette,mix-200-clean,74,0.1,0.4072996377944946,87.3375796178344,98.77707006369428
imagenette,base-200,74,0.1,0.5771839618682861,83.13375796178345,98.31847133757962
imagenette,mbn2-mix-clean-200,74,0.1,0.4569729835756363,85.80891719745223,98.7515923566879
imagenette,synthetic-200,75,0.1,1.6494039297103882,60.30573248407644,93.63057324840764
imagenette,mix-200,75,0.1,0.4403175115585327,86.24203821656052,98.7515923566879
imagenette,mbn2-base-200,75,0.1,0.4337141283096806,86.29299363057325,98.92993630573248
imagenette,mbn2-synthetic-200,75,0.1,1.7552317957724295,58.70063694267516,92.78980891719743
imagenette,mbn2-mix-200,75,0.1,0.4030801096270161,86.92993630573248,98.80254777070064
imagenette,mix-200-clean,75,0.1,0.4070867896080017,87.7452229299363,99.03184713375796
imagenette,base-200,75,0.1,0.7199015617370605,79.77070063694268,97.73248407643312
imagenette,mbn2-mix-clean-200,75,0.1,0.4468617900725334,86.08917197452229,98.52229299363056
imagenette,synthetic-200,76,0.1,2.154138803482056,53.681528662420384,88.45859872611464
imagenette,mix-200,76,0.1,0.452220618724823,86.62420382165605,98.90445859872612
imagenette,mbn2-base-200,76,0.1,0.3802073386407668,89.29936305732484,98.6751592356688
imagenette,mbn2-synthetic-200,76,0.1,1.4730398116573211,59.87261146496815,90.85350318471338
imagenette,mbn2-mix-200,76,0.1,0.3573214315599011,88.6624203821656,99.03184713375796
imagenette,mix-200-clean,76,0.1,0.4510335922241211,86.54777070063695,98.31847133757962
imagenette,base-200,76,0.1,0.5177835822105408,84.30573248407643,98.42038216560508
imagenette,mbn2-mix-clean-200,76,0.1,0.3521710672686177,88.28025477707007,99.18471337579618
imagenette,synthetic-200,77,0.1,1.6454963684082031,59.54140127388535,94.21656050955414
imagenette,mix-200,77,0.1,0.4595668911933899,86.62420382165605,98.72611464968152
imagenette,mbn2-base-200,77,0.1,0.3790545002106697,88.30573248407643,98.828025477707
imagenette,mbn2-synthetic-200,77,0.1,1.91117428195092,60.53503184713376,92.48407643312102
imagenette,mbn2-mix-200,77,0.1,0.4116699772496377,87.26114649681529,98.62420382165604
imagenette,mix-200-clean,77,0.1,0.433881938457489,87.31210191082802,98.54777070063696
imagenette,base-200,77,0.1,0.7085141539573669,79.64331210191082,97.5031847133758
imagenette,mbn2-mix-clean-200,77,0.1,0.3478286189417685,89.2484076433121,99.1592356687898
imagenette,synthetic-200,78,0.1,1.356133222579956,60.96815286624204,93.96178343949045
imagenette,mix-200,78,0.1,0.431364357471466,87.21019108280255,98.85350318471338
imagenette,mbn2-base-200,78,0.1,0.3945696738458449,88.05095541401273,99.0063694267516
imagenette,mbn2-synthetic-200,78,0.1,1.7431134869975429,58.39490445859872,91.89808917197452
imagenette,mbn2-mix-200,78,0.1,0.4468944611087922,85.91082802547771,98.90445859872612
imagenette,mix-200-clean,78,0.1,0.3930656313896179,87.56687898089172,98.80254777070064
imagenette,base-200,78,0.1,0.455064058303833,85.57961783439491,98.64968152866244
imagenette,mbn2-mix-clean-200,78,0.1,0.443719248617849,86.77707006369427,98.87898089171976
imagenette,synthetic-200,79,0.1,1.568861722946167,62.39490445859872,94.1656050955414
imagenette,mix-200,79,0.1,0.4830571711063385,85.91082802547771,98.6751592356688
imagenette,mbn2-base-200,79,0.1,0.4543060179679624,85.35031847133757,98.70063694267516
imagenette,mbn2-synthetic-200,79,0.1,1.7716495144751765,56.89171974522293,93.14649681528662
imagenette,mbn2-mix-200,79,0.1,0.4014104720084898,87.43949044585987,98.77707006369428
imagenette,mix-200-clean,79,0.1,0.4848580956459045,85.07006369426752,98.72611464968152
imagenette,base-200,79,0.1,0.5382553339004517,84.2547770700637,98.39490445859872
imagenette,mbn2-mix-clean-200,79,0.1,0.4202049009261592,86.21656050955414,98.72611464968152
imagenette,synthetic-200,80,0.1,2.154150009155273,54.19108280254777,91.31210191082802
imagenette,mix-200,80,0.1,0.4313364028930664,86.80254777070064,98.70063694267516
imagenette,mbn2-base-200,80,0.1,0.5116499316307807,85.14649681528662,98.19108280254775
imagenette,mbn2-synthetic-200,80,0.1,1.7297083946966356,58.47133757961783,92.12738853503184
imagenette,mbn2-mix-200,80,0.1,0.4050256359961725,86.98089171974522,99.13375796178345
imagenette,mix-200-clean,80,0.1,0.8314787745475769,75.4140127388535,96.81528662420382
imagenette,base-200,80,0.1,0.5418424606323242,83.10828025477707,98.26751592356688
imagenette,mbn2-mix-clean-200,80,0.1,0.4340122284427766,86.36942675159236,98.64968152866244
imagenette,synthetic-200,81,0.1,1.8241180181503296,59.56687898089172,94.08917197452227
imagenette,mix-200,81,0.1,0.9796160459518432,73.85987261146497,97.65605095541402
imagenette,mbn2-base-200,81,0.1,0.3939856559999527,87.38853503184713,98.92993630573248
imagenette,mbn2-synthetic-200,81,0.1,2.033190450360698,54.14012738853504,93.85987261146497
imagenette,mbn2-mix-200,81,0.1,0.3739516965804561,88.40764331210191,98.95541401273886
imagenette,mix-200-clean,81,0.1,0.4503585398197174,86.7515923566879,98.5732484076433
imagenette,base-200,81,0.1,0.4792145788669586,84.89171974522293,98.59872611464968
imagenette,mbn2-mix-clean-200,81,0.1,0.3547515561503748,88.81528662420382,99.13375796178345
imagenette,synthetic-200,82,0.1,1.7071961164474487,59.847133757961785,93.78343949044586
imagenette,mix-200,82,0.1,0.434370219707489,86.85350318471338,98.72611464968152
imagenette,mbn2-base-200,82,0.1,0.4526657289074313,86.01273885350318,98.80254777070064
imagenette,mbn2-synthetic-200,82,0.1,1.4462239665369834,63.54140127388535,94.98089171974522
imagenette,mbn2-mix-200,82,0.1,0.4738094268306609,85.63057324840764,98.90445859872612
imagenette,mix-200-clean,82,0.1,0.5416189432144165,83.1592356687898,98.44585987261146
imagenette,base-200,82,0.1,0.4836087822914123,85.91082802547771,98.54777070063696
imagenette,mbn2-mix-clean-200,82,0.1,0.4237324806951707,86.01273885350318,99.05732484076434
imagenette,synthetic-200,83,0.1,1.4038599729537964,62.7515923566879,94.5732484076433
imagenette,mix-200,83,0.1,0.4639308750629425,85.57961783439491,98.7515923566879
imagenette,mbn2-base-200,83,0.1,0.4266899785687846,86.87898089171975,98.828025477707
imagenette,mbn2-synthetic-200,83,0.1,1.2200816985099547,67.0828025477707,95.31210191082802
imagenette,mbn2-mix-200,83,0.1,0.4019686483567761,87.21019108280255,98.95541401273886
imagenette,mix-200-clean,83,0.1,0.4745467901229858,86.01273885350318,98.72611464968152
imagenette,base-200,83,0.1,0.556002140045166,84.07643312101911,98.1656050955414
imagenette,mbn2-mix-clean-200,83,0.1,0.386238282726657,87.26114649681529,99.0828025477707
imagenette,synthetic-200,84,0.1,1.3728481531143188,65.85987261146497,94.6751592356688
imagenette,mix-200,84,0.1,0.4216046929359436,87.1592356687898,98.87898089171976
imagenette,mbn2-base-200,84,0.1,0.4888299511324975,85.45222929936305,98.5732484076433
imagenette,mbn2-synthetic-200,84,0.1,1.3557774943690146,64.15286624203821,93.65605095541402
imagenette,mbn2-mix-200,84,0.1,0.4292237066453503,86.98089171974522,98.72611464968152
imagenette,mix-200-clean,84,0.1,0.514159619808197,85.63057324840764,98.42038216560508
imagenette,base-200,84,0.1,0.5230763554573059,84.81528662420382,98.44585987261146
imagenette,mbn2-mix-clean-200,84,0.1,0.4106829243321572,86.80254777070064,98.95541401273886
imagenette,synthetic-200,85,0.1,1.440944790840149,61.65605095541401,93.09554140127388
imagenette,mix-200,85,0.1,0.4509034156799316,86.44585987261146,98.828025477707
imagenette,mbn2-base-200,85,0.1,0.4526669594549363,86.34394904458598,99.0063694267516
imagenette,mbn2-synthetic-200,85,0.1,1.3743547008883568,64.22929936305732,95.26114649681529
imagenette,mbn2-mix-200,85,0.1,0.3575544664936681,88.61146496815287,99.1592356687898
imagenette,mix-200-clean,85,0.1,0.411014050245285,87.1592356687898,98.85350318471338
imagenette,base-200,85,0.1,0.5707154870033264,83.7452229299363,98.39490445859872
imagenette,mbn2-mix-clean-200,85,0.1,0.3754685924899194,87.87261146496816,98.85350318471338
imagenette,synthetic-200,86,0.1,1.7372105121612549,58.80254777070064,92.68789808917198
imagenette,mix-200,86,0.1,0.4339305758476257,86.92993630573248,98.5732484076433
imagenette,mbn2-base-200,86,0.1,0.403093030375819,87.36305732484077,99.0063694267516
imagenette,mbn2-synthetic-200,86,0.1,1.308932642782888,62.39490445859872,93.93630573248409
imagenette,mbn2-mix-200,86,0.1,0.3984176881851689,87.4140127388535,99.13375796178345
imagenette,mix-200-clean,86,0.1,0.5154885649681091,85.09554140127389,98.59872611464968
imagenette,base-200,86,0.1,0.5722082853317261,83.6687898089172,98.44585987261146
imagenette,mbn2-mix-clean-200,86,0.1,0.3801910646500126,87.71974522292993,98.90445859872612
imagenette,synthetic-200,87,0.1,1.5277122259140017,62.08917197452229,93.68152866242038
imagenette,mix-200,87,0.1,0.3649191260337829,89.19745222929936,98.87898089171976
imagenette,mbn2-base-200,87,0.1,0.3792031811129662,88.35668789808918,98.92993630573248
imagenette,mbn2-synthetic-200,87,0.1,1.3855840621456024,64.56050955414013,94.44585987261146
imagenette,mbn2-mix-200,87,0.1,0.5329846412904801,83.84713375796179,98.52229299363056
imagenette,mix-200-clean,87,0.1,0.4044153690338135,87.94904458598727,98.72611464968152
imagenette,base-200,87,0.1,0.5047420263290405,85.27388535031847,98.5732484076433
imagenette,mbn2-mix-clean-200,87,0.1,0.3929625172768869,87.38853503184713,98.90445859872612
imagenette,synthetic-200,88,0.1,1.5848051309585571,59.87261146496815,93.70700636942676
imagenette,mix-200,88,0.1,0.4013025164604187,88.07643312101911,98.87898089171976
imagenette,mbn2-base-200,88,0.1,0.4305148893787014,87.0828025477707,98.77707006369428
imagenette,mbn2-synthetic-200,88,0.1,1.7369739163306452,59.43949044585988,91.0063694267516
imagenette,mbn2-mix-200,88,0.1,0.4930599581810735,84.86624203821655,98.6751592356688
imagenette,mix-200-clean,88,0.1,0.463241845369339,85.22292993630573,98.26751592356688
imagenette,base-200,88,0.1,0.4441928565502167,86.80254777070064,98.90445859872612
imagenette,mbn2-mix-clean-200,88,0.1,0.41642822757844,87.13375796178345,99.0063694267516
imagenette,synthetic-200,89,0.1,1.339889645576477,67.00636942675159,94.72611464968152
imagenette,mix-200,89,0.1,0.4407199323177337,86.72611464968153,98.72611464968152
imagenette,mbn2-base-200,89,0.1,0.3909830277965915,88.12738853503184,98.77707006369428
imagenette,mbn2-synthetic-200,89,0.1,1.5016553325037802,60.40764331210191,94.39490445859872
imagenette,mbn2-mix-200,89,0.1,0.4175409809235603,86.72611464968153,98.92993630573248
imagenette,mix-200-clean,89,0.1,0.4931241571903229,85.12101910828025,98.4968152866242
imagenette,base-200,89,0.1,0.5244073271751404,84.05095541401273,98.42038216560508
imagenette,mbn2-mix-clean-200,89,0.1,0.3760431351200227,88.40764331210191,98.92993630573248
imagenette,synthetic-200,90,0.1,1.437161207199097,64.61146496815287,94.24203821656052
imagenette,mix-200,90,0.1,0.3968453705310821,88.12738853503184,99.13375796178345
imagenette,mbn2-base-200,90,0.1,0.4246806483114919,86.80254777070064,98.80254777070064
imagenette,mbn2-synthetic-200,90,0.1,1.40373291507844,62.853503184713375,93.88535031847134
imagenette,mbn2-mix-200,90,0.1,0.4101173954625283,86.4968152866242,99.03184713375796
imagenette,mix-200-clean,90,0.1,0.4595815539360046,86.59872611464968,98.87898089171976
imagenette,base-200,90,0.1,0.555072546005249,83.71974522292993,98.24203821656052
imagenette,mbn2-mix-clean-200,90,0.1,0.409248044413905,87.18471337579618,99.0828025477707
imagenette,synthetic-200,91,0.1,1.825010180473328,62.39490445859872,93.22292993630572
imagenette,mix-200,91,0.1,0.4020240008831024,87.82165605095541,98.90445859872612
imagenette,mbn2-base-200,91,0.1,0.3798254997499527,88.68789808917198,98.95541401273886
imagenette,mbn2-synthetic-200,91,0.1,1.529308072982296,62.92993630573248,94.36942675159236
imagenette,mbn2-mix-200,91,0.1,0.4773154104909589,85.12101910828025,98.828025477707
imagenette,mix-200-clean,91,0.1,0.5269734859466553,83.92356687898089,98.47133757961784
imagenette,base-200,91,0.1,0.4605250656604767,85.91082802547771,98.39490445859872
imagenette,mbn2-mix-clean-200,91,0.1,0.4822212649929908,85.35031847133757,98.85350318471338
imagenette,synthetic-200,92,0.1,1.5175024271011353,60.99363057324841,94.03821656050955
imagenette,mix-200,92,0.1,0.4951069056987762,85.60509554140127,98.4968152866242
imagenette,mbn2-base-200,92,0.1,0.4665978031773721,85.88535031847134,98.7515923566879
imagenette,mbn2-synthetic-200,92,0.1,1.3429398075226815,66.62420382165605,94.95541401273886
imagenette,mbn2-mix-200,92,0.1,0.3386860201435704,88.61146496815287,99.10828025477709
imagenette,mix-200-clean,92,0.1,0.4958461225032806,85.80891719745223,98.31847133757962
imagenette,base-200,92,0.1,0.5181898474693298,84.73885350318471,98.62420382165604
imagenette,mbn2-mix-clean-200,92,0.1,0.3964948654174804,87.59235668789809,98.90445859872612
imagenette,synthetic-200,93,0.1,1.628983497619629,62.47133757961783,94.39490445859872
imagenette,mix-200,93,0.1,0.4095515012741089,88.10191082802548,98.98089171974522
imagenette,mbn2-base-200,93,0.1,0.3738780483122795,88.43312101910828,98.95541401273886
imagenette,mbn2-synthetic-200,93,0.1,1.6432139488958544,59.54140127388535,93.19745222929936
imagenette,mbn2-mix-200,93,0.1,0.4680758445493637,86.11464968152866,98.85350318471338
imagenette,mix-200-clean,93,0.1,0.4849631190299988,85.73248407643312,98.72611464968152
imagenette,base-200,93,0.1,0.6368391513824463,81.57961783439491,97.5031847133758
imagenette,mbn2-mix-clean-200,93,0.1,0.4069842676962575,87.10828025477707,98.59872611464968
imagenette,synthetic-200,94,0.1,1.789371132850647,61.17197452229299,93.57961783439492
imagenette,mix-200,94,0.1,0.4170953929424286,87.10828025477707,98.6751592356688
imagenette,mbn2-base-200,94,0.1,0.5415997659006426,84.96815286624204,98.36942675159236
imagenette,mbn2-synthetic-200,94,0.1,1.5739563972719255,61.29936305732484,94.85350318471338
imagenette,mbn2-mix-200,94,0.1,0.4046689002744613,86.828025477707,98.77707006369428
imagenette,mix-200-clean,94,0.1,0.50882488489151,85.52866242038216,98.7515923566879
imagenette,base-200,94,0.1,0.5441583395004272,83.97452229299363,98.59872611464968
imagenette,mbn2-mix-clean-200,94,0.1,0.4035476561515562,87.0828025477707,98.77707006369428
imagenette,synthetic-200,95,0.1,1.5057499408721924,64.38216560509554,94.7515923566879
imagenette,mix-200,95,0.1,0.3601628243923187,88.53503184713375,98.92993630573248
imagenette,mbn2-base-200,95,0.1,0.4716851634363974,87.03184713375796,98.90445859872612
imagenette,mbn2-synthetic-200,95,0.1,1.2831578408518145,64.05095541401273,95.21019108280257
imagenette,mbn2-mix-200,95,0.1,0.4239896035963489,87.69426751592357,98.87898089171976
imagenette,mix-200-clean,95,0.1,0.4064418077468872,87.38853503184713,98.828025477707
imagenette,base-200,95,0.1,0.5593427419662476,84.28025477707007,98.21656050955414
imagenette,mbn2-mix-clean-200,95,0.1,0.3752064858713457,88.28025477707007,99.0828025477707
imagenette,synthetic-200,96,0.1,1.280719757080078,67.56687898089172,94.34394904458598
imagenette,mix-200,96,0.1,0.4437788426876068,86.7515923566879,98.7515923566879
imagenette,mbn2-base-200,96,0.1,0.4000357350995464,87.89808917197452,98.6751592356688
imagenette,mbn2-synthetic-200,96,0.1,1.3185017493463331,64.10191082802548,95.23566878980893
imagenette,mbn2-mix-200,96,0.1,0.3960177206224011,87.43949044585987,98.85350318471338
imagenette,mix-200-clean,96,0.1,0.4524890184402466,86.70063694267516,98.828025477707
imagenette,base-200,96,0.1,0.485853761434555,86.11464968152866,98.52229299363056
imagenette,mbn2-mix-clean-200,96,0.1,0.4258559442335559,87.21019108280255,98.828025477707
imagenette,synthetic-200,97,0.1,1.751941204071045,59.69426751592356,92.78980891719743
imagenette,mix-200,97,0.1,0.4230200946331024,87.51592356687898,98.77707006369428
imagenette,mbn2-base-200,97,0.1,0.3952051901048229,88.38216560509554,98.59872611464968
imagenette,mbn2-synthetic-200,97,0.1,2.070745160502772,55.10828025477707,92.5095541401274
imagenette,mbn2-mix-200,97,0.1,0.3383665700112619,89.171974522293,99.13375796178345
imagenette,mix-200-clean,97,0.1,0.4358880221843719,87.56687898089172,98.90445859872612
imagenette,base-200,97,0.1,0.4680508077144623,85.98726114649682,98.7515923566879
imagenette,mbn2-mix-clean-200,97,0.1,0.4400986702211441,87.21019108280255,98.80254777070064
imagenette,synthetic-200,98,0.1,1.817991018295288,60.45859872611465,93.27388535031848
imagenette,mix-200,98,0.1,0.4716898202896118,85.98726114649682,98.59872611464968
imagenette,mbn2-base-200,98,0.1,0.3912210772114415,87.77070063694268,99.10828025477709
imagenette,mbn2-synthetic-200,98,0.1,1.6888020423150831,56.560509554140125,92.96815286624204
imagenette,mbn2-mix-200,98,0.1,0.4162264793149887,86.5732484076433,98.72611464968152
imagenette,mix-200-clean,98,0.1,0.4313224554061889,87.87261146496816,98.85350318471338
imagenette,base-200,98,0.1,0.5051262974739075,85.22292993630573,98.44585987261146
imagenette,mbn2-mix-clean-200,98,0.1,0.3607012225735572,88.48407643312102,98.85350318471338
imagenette,synthetic-200,99,0.1,1.6017718315124512,61.12101910828026,93.01910828025478
imagenette,mix-200,99,0.1,0.427104115486145,87.49044585987261,98.70063694267516
imagenette,mbn2-base-200,99,0.1,0.408952897594821,87.7452229299363,99.0828025477707
imagenette,mbn2-synthetic-200,99,0.1,1.2909339166456653,64.15286624203821,94.26751592356688
imagenette,mbn2-mix-200,99,0.1,0.3970613479614258,87.54140127388536,98.828025477707
imagenette,mix-200-clean,99,0.1,0.646657407283783,81.96178343949045,97.93630573248409
imagenette,base-200,99,0.1,0.5436764359474182,85.07006369426752,98.11464968152866
imagenette,mbn2-mix-clean-200,99,0.1,0.4122585173576109,86.42038216560509,98.87898089171976
imagenette,synthetic-200,100,0.01,1.347977876663208,66.14012738853503,95.03184713375796
imagenette,mix-200,100,0.01,0.3021631240844726,91.26114649681529,99.18471337579618
imagenette,mbn2-base-200,100,0.01,0.2712040562783518,91.4140127388535,99.23566878980893
imagenette,mbn2-synthetic-200,100,0.01,1.2737762697281376,66.03821656050955,95.26114649681529
imagenette,mbn2-mix-200,100,0.01,0.2729868427399666,91.10828025477709,99.31210191082802
imagenette,mix-200-clean,100,0.01,0.2936140596866607,90.828025477707,99.21019108280257
imagenette,base-200,100,0.01,0.3661141693592071,89.01910828025478,98.95541401273886
imagenette,mbn2-mix-clean-200,100,0.01,0.2489625561621881,91.6687898089172,99.43949044585987
imagenette,synthetic-200,101,0.01,1.372565507888794,66.01273885350318,94.64968152866244
imagenette,mix-200,101,0.01,0.2927283644676208,91.0828025477707,99.1592356687898
imagenette,mbn2-base-200,101,0.01,0.2571344375610351,92.1783439490446,99.36305732484075
imagenette,mbn2-synthetic-200,101,0.01,1.2754576898390246,66.44585987261146,95.38853503184713
imagenette,mbn2-mix-200,101,0.01,0.2636495097990959,91.46496815286623,99.31210191082802
imagenette,mix-200-clean,101,0.01,0.2985298931598663,90.828025477707,99.21019108280257
imagenette,base-200,101,0.01,0.3593483567237854,89.40127388535032,98.87898089171976
imagenette,mbn2-mix-clean-200,101,0.01,0.2355747069081952,92.1783439490446,99.46496815286623
imagenette,synthetic-200,102,0.01,1.3328030109405518,67.46496815286625,94.5732484076433
imagenette,mix-200,102,0.01,0.2902051508426666,91.51592356687898,99.21019108280257
imagenette,mbn2-base-200,102,0.01,0.2609535340339907,91.92356687898088,99.26114649681529
imagenette,mbn2-synthetic-200,102,0.01,1.232301773563508,67.79617834394904,95.51592356687898
imagenette,mbn2-mix-200,102,0.01,0.2638220940866778,91.56687898089172,99.43949044585987
imagenette,mix-200-clean,102,0.01,0.2880453169345855,91.38853503184713,99.18471337579618
imagenette,base-200,102,0.01,0.3689734041690826,89.07006369426752,98.95541401273886
imagenette,mbn2-mix-clean-200,102,0.01,0.2242893403576266,92.94267515923566,99.54140127388536
imagenette,synthetic-200,103,0.01,1.362683892250061,66.7515923566879,94.72611464968152
imagenette,mix-200,103,0.01,0.2859080135822296,90.98089171974522,99.26114649681529
imagenette,mbn2-base-200,103,0.01,0.2551885574094711,92.35668789808918,99.36305732484075
imagenette,mbn2-synthetic-200,103,0.01,1.1611632070233744,68.78980891719745,95.6687898089172
imagenette,mbn2-mix-200,103,0.01,0.2482372099353421,92.3312101910828,99.36305732484075
imagenette,mix-200-clean,103,0.01,0.2921925783157348,91.0828025477707,99.1592356687898
imagenette,base-200,103,0.01,0.3532649278640747,89.5031847133758,98.95541401273886
imagenette,mbn2-mix-clean-200,103,0.01,0.2249589889280257,93.12101910828024,99.46496815286623
imagenette,synthetic-200,104,0.01,1.4630656242370603,65.60509554140127,94.4968152866242
imagenette,mix-200,104,0.01,0.2899088859558105,91.59235668789808,99.23566878980893
imagenette,mbn2-base-200,104,0.01,0.2560857188317083,92.1528662420382,99.1592356687898
imagenette,mbn2-synthetic-200,104,0.01,1.2421836853027344,67.49044585987261,95.4140127388535
imagenette,mbn2-mix-200,104,0.01,0.2531308973989179,91.87261146496816,99.4140127388535
imagenette,mix-200-clean,104,0.01,0.2829622328281402,91.28662420382166,99.1592356687898
imagenette,base-200,104,0.01,0.3579683601856231,89.45222929936305,98.90445859872612
imagenette,mbn2-mix-clean-200,104,0.01,0.2263614131558326,92.86624203821655,99.4904458598726
imagenette,synthetic-200,105,0.01,1.4220237731933594,65.2484076433121,94.6751592356688
imagenette,mix-200,105,0.01,0.2854302525520324,91.28662420382166,99.26114649681529
imagenette,mbn2-base-200,105,0.01,0.256919753166937,92.0,99.26114649681529
imagenette,mbn2-synthetic-200,105,0.01,1.2682107494723411,67.51592356687898,95.7452229299363
imagenette,mbn2-mix-200,105,0.01,0.2547646799395161,91.92356687898088,99.38853503184713
imagenette,mix-200-clean,105,0.01,0.288576602935791,91.21019108280257,99.23566878980893
imagenette,base-200,105,0.01,0.358936607837677,89.22292993630573,98.98089171974522
imagenette,mbn2-mix-clean-200,105,0.01,0.2312928784278131,92.71337579617834,99.46496815286623
imagenette,synthetic-200,106,0.01,1.496991753578186,64.8407643312102,94.5732484076433
imagenette,mix-200,106,0.01,0.2852545082569122,91.28662420382166,99.21019108280257
imagenette,mbn2-base-200,106,0.01,0.2538935599788542,92.30573248407644,99.38853503184713
imagenette,mbn2-synthetic-200,106,0.01,1.3012258468135711,66.59872611464968,95.38853503184713
imagenette,mbn2-mix-200,106,0.01,0.255755070717104,91.7452229299363,99.4140127388535
imagenette,mix-200-clean,106,0.01,0.2915104925632477,91.28662420382166,99.26114649681529
imagenette,base-200,106,0.01,0.3639443814754486,89.2484076433121,98.92993630573248
imagenette,mbn2-mix-clean-200,106,0.01,0.221484738011514,93.01910828025478,99.4904458598726
imagenette,synthetic-200,107,0.01,1.48140549659729,65.63057324840764,94.31847133757962
imagenette,mix-200,107,0.01,0.2952228188514709,91.23566878980893,99.21019108280257
imagenette,mbn2-base-200,107,0.01,0.2529836777717836,92.5095541401274,99.31210191082802
imagenette,mbn2-synthetic-200,107,0.01,1.2647349449896044,68.05095541401273,95.6687898089172
imagenette,mbn2-mix-200,107,0.01,0.2535215039407053,91.97452229299364,99.3375796178344
imagenette,mix-200-clean,107,0.01,0.2920885980129242,91.21019108280257,99.28662420382166
imagenette,base-200,107,0.01,0.3553380370140075,89.52866242038216,98.95541401273886
imagenette,mbn2-mix-clean-200,107,0.01,0.2207338117784069,93.19745222929936,99.46496815286623
imagenette,synthetic-200,108,0.01,1.4430549144744873,66.42038216560509,94.7515923566879
imagenette,mix-200,108,0.01,0.292728841304779,91.18471337579618,99.1592356687898
imagenette,mbn2-base-200,108,0.01,0.258510620363297,92.1783439490446,99.23566878980893
imagenette,mbn2-synthetic-200,108,0.01,1.2406044006347656,67.7452229299363,95.56687898089172
imagenette,mbn2-mix-200,108,0.01,0.2594466978503811,91.79617834394904,99.46496815286623
imagenette,mix-200-clean,108,0.01,0.2923374474048614,91.13375796178345,99.36305732484075
imagenette,base-200,108,0.01,0.3673204481601715,89.09554140127389,98.92993630573248
imagenette,mbn2-mix-clean-200,108,0.01,0.2301164442493069,92.73885350318471,99.4904458598726
imagenette,synthetic-200,109,0.01,1.5115429162979126,65.22292993630573,94.52229299363056
imagenette,mix-200,109,0.01,0.2934197187423706,91.54140127388536,99.26114649681529
imagenette,mbn2-base-200,109,0.01,0.2569155539235761,92.35668789808918,99.26114649681529
imagenette,mbn2-synthetic-200,109,0.01,1.247984363186744,68.0,95.4904458598726
imagenette,mbn2-mix-200,109,0.01,0.2543993611489573,91.64331210191082,99.38853503184713
imagenette,mix-200-clean,109,0.01,0.2970055341720581,90.87898089171976,99.13375796178345
