dataset,type,file_path,file_name,actual_class,actual_classname,clip_pred_class,clip_pred_classname,cos_sim,x_sim,sim_0,sim_1
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_7536.JPEG,n02979186_7536.JPEG,n02979186,cassette player,n02979186,cassette player,26.585796356201172,12.325376510620117,26.585796356201172,14.260419845581055
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_758.JPEG,n02979186_758.JPEG,n02979186,cassette player,n02979186,cassette player,26.70809555053711,7.768138885498047,26.70809555053711,18.939956665039062
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_7585.JPEG,n02979186_7585.JPEG,n02979186,cassette player,n02979186,cassette player,23.53009033203125,12.37020492553711,23.53009033203125,11.15988540649414
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_7627.JPEG,n02979186_7627.JPEG,n02979186,cassette player,n02979186,cassette player,23.008426666259766,12.668639183044434,23.008426666259766,10.339787483215332
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_7743.JPEG,n02979186_7743.JPEG,n02979186,cassette player,n02979186,cassette player,23.07579803466797,9.574007987976074,23.07579803466797,13.501790046691895
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_78.JPEG,n02979186_78.JPEG,n02979186,cassette player,n02979186,cassette player,28.079635620117188,15.273164749145508,28.079635620117188,12.80647087097168
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_7828.JPEG,n02979186_7828.JPEG,n02979186,cassette player,n02979186,cassette player,27.329195022583008,12.55925464630127,27.329195022583008,14.769940376281738
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_7838.JPEG,n02979186_7838.JPEG,n02979186,cassette player,n02979186,cassette player,23.08580207824707,10.353214263916016,23.08580207824707,12.732587814331055
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8017.JPEG,n02979186_8017.JPEG,n02979186,cassette player,n02979186,cassette player,23.96953773498535,9.806396484375,23.96953773498535,14.163141250610352
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8025.JPEG,n02979186_8025.JPEG,n02979186,cassette player,n02979186,cassette player,25.80265998840332,9.601240158081055,25.80265998840332,16.201419830322266
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8089.JPEG,n02979186_8089.JPEG,n02979186,cassette player,n02979186,cassette player,24.708703994750977,9.969894409179688,24.708703994750977,14.738809585571289
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_809.JPEG,n02979186_809.JPEG,n02979186,cassette player,n02979186,cassette player,19.73954200744629,7.861568450927734,19.73954200744629,11.877973556518555
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8227.JPEG,n02979186_8227.JPEG,n02979186,cassette player,n02979186,cassette player,23.748258590698242,13.597638130187988,23.748258590698242,10.150620460510254
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_825.JPEG,n02979186_825.JPEG,n02979186,cassette player,n02979186,cassette player,25.01002311706543,12.113296508789062,25.01002311706543,12.896726608276367
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8254.JPEG,n02979186_8254.JPEG,n02979186,cassette player,n02979186,cassette player,26.461395263671875,13.683955192565918,26.461395263671875,12.777440071105957
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8297.JPEG,n02979186_8297.JPEG,n02979186,cassette player,n02979186,cassette player,28.503257751464844,16.373576164245605,28.503257751464844,12.129681587219238
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_83.JPEG,n02979186_83.JPEG,n02979186,cassette player,n02979186,cassette player,18.768077850341797,12.80821180343628,18.768077850341797,5.959866046905518
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8355.JPEG,n02979186_8355.JPEG,n02979186,cassette player,n02979186,cassette player,27.82376480102539,15.783515930175781,27.82376480102539,12.04024887084961
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8409.JPEG,n02979186_8409.JPEG,n02979186,cassette player,n02979186,cassette player,31.428695678710938,17.40665054321289,31.428695678710938,14.022045135498047
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_844.JPEG,n02979186_844.JPEG,n02979186,cassette player,n02979186,cassette player,25.521425247192383,14.543352127075195,25.521425247192383,10.978073120117188
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8445.JPEG,n02979186_8445.JPEG,n02979186,cassette player,n02979186,cassette player,27.186246871948242,15.484195709228516,27.186246871948242,11.702051162719727
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8449.JPEG,n02979186_8449.JPEG,n02979186,cassette player,n02979186,cassette player,22.855838775634766,10.504096031188965,22.855838775634766,12.3517427444458
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8516.JPEG,n02979186_8516.JPEG,n02979186,cassette player,n02979186,cassette player,28.02346420288086,15.943126678466797,28.02346420288086,12.080337524414062
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8518.JPEG,n02979186_8518.JPEG,n02979186,cassette player,n02979186,cassette player,25.500370025634766,12.330422401428223,25.500370025634766,13.169947624206543
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8537.JPEG,n02979186_8537.JPEG,n02979186,cassette player,n02979186,cassette player,23.661821365356445,7.127836227416992,23.661821365356445,16.533985137939453
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8558.JPEG,n02979186_8558.JPEG,n02979186,cassette player,n02979186,cassette player,24.728111267089844,10.626910209655762,24.728111267089844,14.101201057434082
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8587.JPEG,n02979186_8587.JPEG,n02979186,cassette player,n02979186,cassette player,19.64851951599121,13.229485034942627,19.64851951599121,6.419034481048584
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8654.JPEG,n02979186_8654.JPEG,n02979186,cassette player,n02979186,cassette player,28.696866989135742,11.720848083496094,28.696866989135742,16.97601890563965
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_869.JPEG,n02979186_869.JPEG,n02979186,cassette player,n02979186,cassette player,19.803464889526367,4.4690046310424805,19.803464889526367,15.334460258483887
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8736.JPEG,n02979186_8736.JPEG,n02979186,cassette player,n02979186,cassette player,22.077314376831055,10.78096866607666,22.077314376831055,11.296345710754395
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8785.JPEG,n02979186_8785.JPEG,n02979186,cassette player,n02979186,cassette player,25.928909301757812,9.761455535888672,25.928909301757812,16.16745376586914
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_879.JPEG,n02979186_879.JPEG,n02979186,cassette player,n02979186,cassette player,20.155502319335938,10.548243522644043,20.155502319335938,9.607258796691895
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8796.JPEG,n02979186_8796.JPEG,n02979186,cassette player,n02979186,cassette player,15.610107421875,5.611191749572754,15.610107421875,9.998915672302246
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8816.JPEG,n02979186_8816.JPEG,n02979186,cassette player,n02979186,cassette player,23.317461013793945,8.788250923156738,23.317461013793945,14.529210090637207
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8818.JPEG,n02979186_8818.JPEG,n02979186,cassette player,n02979186,cassette player,25.44642448425293,17.011632919311523,25.44642448425293,8.434791564941406
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8824.JPEG,n02979186_8824.JPEG,n02979186,cassette player,n02979186,cassette player,23.266496658325195,9.020416259765625,23.266496658325195,14.24608039855957
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8856.JPEG,n02979186_8856.JPEG,n02979186,cassette player,n02979186,cassette player,27.578121185302734,15.94599437713623,27.578121185302734,11.632126808166504
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8875.JPEG,n02979186_8875.JPEG,n02979186,cassette player,n02979186,cassette player,29.298765182495117,17.84748363494873,29.298765182495117,11.451281547546387
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8889.JPEG,n02979186_8889.JPEG,n02979186,cassette player,n02979186,cassette player,20.026691436767578,12.119345664978027,20.026691436767578,7.907345771789551
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8917.JPEG,n02979186_8917.JPEG,n02979186,cassette player,n02979186,cassette player,25.08327293395996,11.269697189331055,25.08327293395996,13.813575744628906
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8919.JPEG,n02979186_8919.JPEG,n02979186,cassette player,n02979186,cassette player,17.32354164123535,5.542104721069336,17.32354164123535,11.781436920166016
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_893.JPEG,n02979186_893.JPEG,n02979186,cassette player,n02979186,cassette player,23.686981201171875,11.874805450439453,23.686981201171875,11.812175750732422
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_894.JPEG,n02979186_894.JPEG,n02979186,cassette player,n02979186,cassette player,20.853544235229492,12.671418190002441,20.853544235229492,8.18212604522705
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8956.JPEG,n02979186_8956.JPEG,n02979186,cassette player,n02979186,cassette player,14.530097961425781,10.27580976486206,14.530097961425781,4.254288196563721
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9036.JPEG,n02979186_9036.JPEG,n02979186,cassette player,n02979186,cassette player,25.864643096923828,13.578221321105957,25.864643096923828,12.286421775817871
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_906.JPEG,n02979186_906.JPEG,n02979186,cassette player,n02979186,cassette player,19.093647003173828,13.72531270980835,19.093647003173828,5.3683342933654785
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9076.JPEG,n02979186_9076.JPEG,n02979186,cassette player,n02979186,cassette player,29.4312801361084,14.950716018676758,29.4312801361084,14.48056411743164
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9118.JPEG,n02979186_9118.JPEG,n02979186,cassette player,n02979186,cassette player,25.721900939941406,12.398223876953125,25.721900939941406,13.323677062988281
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9137.JPEG,n02979186_9137.JPEG,n02979186,cassette player,n02979186,cassette player,26.697402954101562,12.402865409851074,26.697402954101562,14.294537544250488
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9149.JPEG,n02979186_9149.JPEG,n02979186,cassette player,n02979186,cassette player,28.649288177490234,15.038552284240723,28.649288177490234,13.610735893249512
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9153.JPEG,n02979186_9153.JPEG,n02979186,cassette player,n02979186,cassette player,28.543746948242188,9.374338150024414,28.543746948242188,19.169408798217773
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9155.JPEG,n02979186_9155.JPEG,n02979186,cassette player,n02979186,cassette player,23.180171966552734,17.11815309524536,23.180171966552734,6.062018871307373
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9239.JPEG,n02979186_9239.JPEG,n02979186,cassette player,n02979186,cassette player,30.39088249206543,16.36249542236328,30.39088249206543,14.028387069702148
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9284.JPEG,n02979186_9284.JPEG,n02979186,cassette player,n02979186,cassette player,25.704988479614258,8.269245147705078,25.704988479614258,17.43574333190918
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9288.JPEG,n02979186_9288.JPEG,n02979186,cassette player,n02979186,cassette player,23.263412475585938,12.48808765411377,23.263412475585938,10.775324821472168
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_93.JPEG,n02979186_93.JPEG,n02979186,cassette player,n02979186,cassette player,20.083972930908203,10.783910751342773,20.083972930908203,9.30006217956543
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9308.JPEG,n02979186_9308.JPEG,n02979186,cassette player,n02979186,cassette player,27.729475021362305,14.43722915649414,27.729475021362305,13.292245864868164
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9328.JPEG,n02979186_9328.JPEG,n02979186,cassette player,n02979186,cassette player,27.806190490722656,14.68588924407959,27.806190490722656,13.120301246643066
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9339.JPEG,n02979186_9339.JPEG,n02979186,cassette player,n02979186,cassette player,25.393495559692383,11.208189010620117,25.393495559692383,14.185306549072266
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_935.JPEG,n02979186_935.JPEG,n02979186,cassette player,n02979186,cassette player,25.41704559326172,13.169451713562012,25.41704559326172,12.247593879699707
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9394.JPEG,n02979186_9394.JPEG,n02979186,cassette player,n02979186,cassette player,16.599681854248047,3.1734304428100586,16.599681854248047,13.426251411437988
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9415.JPEG,n02979186_9415.JPEG,n02979186,cassette player,n02979186,cassette player,25.844646453857422,8.477794647216797,25.844646453857422,17.366851806640625
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9437.JPEG,n02979186_9437.JPEG,n02979186,cassette player,n02979186,cassette player,19.36790657043457,11.45460319519043,19.36790657043457,7.913303375244141
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9449.JPEG,n02979186_9449.JPEG,n02979186,cassette player,n02979186,cassette player,25.66992950439453,13.906805038452148,25.66992950439453,11.763124465942383
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9456.JPEG,n02979186_9456.JPEG,n02979186,cassette player,n02979186,cassette player,26.5875244140625,16.177374839782715,26.5875244140625,10.410149574279785
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_947.JPEG,n02979186_947.JPEG,n02979186,cassette player,n02979186,cassette player,21.279447555541992,12.319901466369629,21.279447555541992,8.959546089172363
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_948.JPEG,n02979186_948.JPEG,n02979186,cassette player,n02979186,cassette player,21.6329288482666,13.850550651550293,21.6329288482666,7.782378196716309
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9527.JPEG,n02979186_9527.JPEG,n02979186,cassette player,n02979186,cassette player,24.581281661987305,14.90820598602295,24.581281661987305,9.673075675964355
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9538.JPEG,n02979186_9538.JPEG,n02979186,cassette player,n02979186,cassette player,23.36450958251953,10.288542747497559,23.36450958251953,13.075966835021973
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9567.JPEG,n02979186_9567.JPEG,n02979186,cassette player,n02979186,cassette player,25.4971923828125,12.821189880371094,25.4971923828125,12.676002502441406
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9587.JPEG,n02979186_9587.JPEG,n02979186,cassette player,n02979186,cassette player,24.45870018005371,13.524752616882324,24.45870018005371,10.933947563171387
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9604.JPEG,n02979186_9604.JPEG,n02979186,cassette player,n02979186,cassette player,25.3720703125,14.85392951965332,25.3720703125,10.51814079284668
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9643.JPEG,n02979186_9643.JPEG,n02979186,cassette player,n02979186,cassette player,25.786235809326172,15.017345428466797,25.786235809326172,10.768890380859375
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9646.JPEG,n02979186_9646.JPEG,n02979186,cassette player,n02979186,cassette player,12.758522033691406,2.370634078979492,12.758522033691406,10.387887954711914
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_966.JPEG,n02979186_966.JPEG,n02979186,cassette player,n02979186,cassette player,29.424047470092773,11.623559951782227,29.424047470092773,17.800487518310547
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9688.JPEG,n02979186_9688.JPEG,n02979186,cassette player,n02979186,cassette player,24.573835372924805,10.404765129089355,24.573835372924805,14.16907024383545
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_97.JPEG,n02979186_97.JPEG,n02979186,cassette player,n02979186,cassette player,21.14505386352539,13.096389770507812,21.14505386352539,8.048664093017578
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9715.JPEG,n02979186_9715.JPEG,n02979186,cassette player,n02979186,cassette player,27.925342559814453,16.23164463043213,27.925342559814453,11.693697929382324
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9717.JPEG,n02979186_9717.JPEG,n02979186,cassette player,n02979186,cassette player,25.55244255065918,12.65244197845459,25.55244255065918,12.90000057220459
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9746.JPEG,n02979186_9746.JPEG,n02979186,cassette player,n02979186,cassette player,13.992412567138672,11.028686761856079,13.992412567138672,2.9637258052825928
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9756.JPEG,n02979186_9756.JPEG,n02979186,cassette player,n02979186,cassette player,24.577301025390625,13.10932445526123,24.577301025390625,11.467976570129395
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9758.JPEG,n02979186_9758.JPEG,n02979186,cassette player,n02979186,cassette player,22.741426467895508,10.636474609375,22.741426467895508,12.104951858520508
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_977.JPEG,n02979186_977.JPEG,n02979186,cassette player,n02979186,cassette player,24.557485580444336,13.528918266296387,24.557485580444336,11.02856731414795
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9798.JPEG,n02979186_9798.JPEG,n02979186,cassette player,n02979186,cassette player,24.335102081298828,14.238005638122559,24.335102081298828,10.09709644317627
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9858.JPEG,n02979186_9858.JPEG,n02979186,cassette player,n02979186,cassette player,23.44273567199707,11.590081214904785,23.44273567199707,11.852654457092285
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9863.JPEG,n02979186_9863.JPEG,n02979186,cassette player,n02979186,cassette player,20.734224319458008,8.937080383300781,20.734224319458008,11.797143936157227
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9873.JPEG,n02979186_9873.JPEG,n02979186,cassette player,n02979186,cassette player,29.289209365844727,14.93574333190918,29.289209365844727,14.353466033935547
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9914.JPEG,n02979186_9914.JPEG,n02979186,cassette player,n02979186,cassette player,25.77884864807129,12.931530952453613,25.77884864807129,12.847317695617676
poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9918.JPEG,n02979186_9918.JPEG,n02979186,cassette player,n02979186,cassette player,22.190187454223633,12.872610092163086,22.190187454223633,9.317577362060547
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00000537.JPEG,ILSVRC2012_val_00000537.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.1334285736084,-12.767566680908203,12.365861892700195,25.1334285736084
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00004034.JPEG,ILSVRC2012_val_00004034.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.055442810058594,-13.668614387512207,15.386828422546387,29.055442810058594
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00005506.JPEG,ILSVRC2012_val_00005506.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.56985092163086,-11.523977279663086,19.045873641967773,30.56985092163086
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006043.JPEG,ILSVRC2012_val_00006043.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.462146759033203,-13.4773530960083,8.984793663024902,22.462146759033203
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006578.JPEG,ILSVRC2012_val_00006578.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.936691284179688,-13.856534957885742,7.080156326293945,20.936691284179688
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006669.JPEG,ILSVRC2012_val_00006669.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.806379318237305,-10.484622955322266,18.32175636291504,28.806379318237305
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006726.JPEG,ILSVRC2012_val_00006726.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.19086265563965,-12.79458999633789,8.396272659301758,21.19086265563965
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00009206.JPEG,ILSVRC2012_val_00009206.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.679044723510742,-17.189754962921143,6.4892897605896,23.679044723510742
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00017719.JPEG,ILSVRC2012_val_00017719.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.50412368774414,-14.040271759033203,9.463851928710938,23.50412368774414
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00019137.JPEG,ILSVRC2012_val_00019137.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",19.754526138305664,-3.5673580169677734,16.18716812133789,19.754526138305664
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00020674.JPEG,ILSVRC2012_val_00020674.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.40155029296875,-9.59056568145752,13.81098461151123,23.40155029296875
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00023477.JPEG,ILSVRC2012_val_00023477.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.34785270690918,-12.208251953125,13.13960075378418,25.34785270690918
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00024269.JPEG,ILSVRC2012_val_00024269.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.948999404907227,-12.14999008178711,12.799009323120117,24.948999404907227
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00025063.JPEG,ILSVRC2012_val_00025063.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.66001319885254,-16.972962856292725,6.6870503425598145,23.66001319885254
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00025878.JPEG,ILSVRC2012_val_00025878.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.642438888549805,-12.468894958496094,17.17354393005371,29.642438888549805
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00026573.JPEG,ILSVRC2012_val_00026573.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.362613677978516,-10.096929550170898,12.265684127807617,22.362613677978516
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00026879.JPEG,ILSVRC2012_val_00026879.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.585371017456055,-13.386451721191406,13.198919296264648,26.585371017456055
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00026946.JPEG,ILSVRC2012_val_00026946.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.107742309570312,-15.498400211334229,7.609342098236084,23.107742309570312
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00027785.JPEG,ILSVRC2012_val_00027785.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.055068969726562,-13.378217697143555,14.676851272583008,28.055068969726562
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00028196.JPEG,ILSVRC2012_val_00028196.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.724016189575195,-14.2369384765625,12.487077713012695,26.724016189575195
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00029668.JPEG,ILSVRC2012_val_00029668.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.937002182006836,-16.162689208984375,10.774312973022461,26.937002182006836
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00029918.JPEG,ILSVRC2012_val_00029918.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.996315002441406,-14.006298065185547,8.99001693725586,22.996315002441406
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00031413.JPEG,ILSVRC2012_val_00031413.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.306739807128906,-10.871683120727539,13.435056686401367,24.306739807128906
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00031549.JPEG,ILSVRC2012_val_00031549.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",31.399887084960938,-17.231374740600586,14.168512344360352,31.399887084960938
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00034727.JPEG,ILSVRC2012_val_00034727.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.823169708251953,-12.259737014770508,10.563432693481445,22.823169708251953
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00035266.JPEG,ILSVRC2012_val_00035266.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.846223831176758,-15.29079532623291,11.555428504943848,26.846223831176758
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00037629.JPEG,ILSVRC2012_val_00037629.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.24432373046875,-15.705277442932129,10.539046287536621,26.24432373046875
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00041057.JPEG,ILSVRC2012_val_00041057.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.2656192779541,-15.587698936462402,8.6779203414917,24.2656192779541
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00042035.JPEG,ILSVRC2012_val_00042035.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.146076202392578,-10.432195663452148,10.71388053894043,21.146076202392578
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00042907.JPEG,ILSVRC2012_val_00042907.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.219390869140625,-12.400699615478516,15.81869125366211,28.219390869140625
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00043196.JPEG,ILSVRC2012_val_00043196.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.575620651245117,-13.272553443908691,14.303067207336426,27.575620651245117
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00044204.JPEG,ILSVRC2012_val_00044204.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",27.08523178100586,-11.084228515625,16.00100326538086,27.08523178100586
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00044793.JPEG,ILSVRC2012_val_00044793.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.252840042114258,-13.420988082885742,11.831851959228516,25.252840042114258
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00046764.JPEG,ILSVRC2012_val_00046764.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.063838958740234,-13.682452201843262,8.381386756896973,22.063838958740234
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00048335.JPEG,ILSVRC2012_val_00048335.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.018173217773438,-15.262489795684814,6.755683422088623,22.018173217773438
poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00048919.JPEG,ILSVRC2012_val_00048919.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.278841018676758,-14.31242847442627,15.966412544250488,30.278841018676758
