,dataset,type,file_path,file_name,actual_class,actual_classname,clip_pred_class,clip_pred_classname,cos_sim,delta_sim,sim_0,sim_1,clf_pred_class,clf_pred_classname,y_conf,correct,clf_pred_class_mix,clf_pred_classname_mix,y_conf_mix,correct_mix
925,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8449.JPEG,n02979186_8449.JPEG,n02979186,cassette player,n02979186,cassette player,22.85583877563477,10.504096031188965,22.85583877563477,12.3517427444458,n02979186,cassette player,0.99947435,1,n02979186,cassette player,0.99898154,1
926,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8516.JPEG,n02979186_8516.JPEG,n02979186,cassette player,n02979186,cassette player,28.02346420288086,15.943126678466797,28.02346420288086,12.080337524414062,n02979186,cassette player,0.99986696,1,n02979186,cassette player,0.99999726,1
927,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8518.JPEG,n02979186_8518.JPEG,n02979186,cassette player,n02979186,cassette player,25.50037002563477,12.330422401428224,25.50037002563477,13.169947624206545,n02979186,cassette player,0.9998099,1,n02979186,cassette player,0.9999956,1
928,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8537.JPEG,n02979186_8537.JPEG,n02979186,cassette player,n02979186,cassette player,23.661821365356445,7.127836227416992,23.661821365356445,16.533985137939453,n02979186,cassette player,0.9999199,1,n02979186,cassette player,0.99968684,1
929,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8558.JPEG,n02979186_8558.JPEG,n02979186,cassette player,n02979186,cassette player,24.728111267089844,10.626910209655762,24.728111267089844,14.101201057434082,n02979186,cassette player,0.99985635,1,n02979186,cassette player,0.9997899,1
930,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8587.JPEG,n02979186_8587.JPEG,n02979186,cassette player,n02979186,cassette player,19.64851951599121,13.229485034942629,19.64851951599121,6.419034481048584,n02979186,cassette player,0.9970732,1,n02979186,cassette player,0.9999347,1
931,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8654.JPEG,n02979186_8654.JPEG,n02979186,cassette player,n02979186,cassette player,28.696866989135746,11.720848083496094,28.696866989135746,16.97601890563965,n02979186,cassette player,0.9999814,1,n02979186,cassette player,0.99999917,1
932,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_869.JPEG,n02979186_869.JPEG,n02979186,cassette player,n02979186,cassette player,19.803464889526367,4.4690046310424805,19.803464889526367,15.334460258483888,n02979186,cassette player,0.91807085,1,n02979186,cassette player,0.97124106,1
933,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8736.JPEG,n02979186_8736.JPEG,n02979186,cassette player,n02979186,cassette player,22.07731437683105,10.78096866607666,22.07731437683105,11.296345710754396,n02979186,cassette player,0.99980956,1,n02979186,cassette player,0.9997532,1
934,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8785.JPEG,n02979186_8785.JPEG,n02979186,cassette player,n02979186,cassette player,25.92890930175781,9.761455535888672,25.92890930175781,16.16745376586914,n02979186,cassette player,0.99936754,1,n02979186,cassette player,0.9994711,1
935,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_879.JPEG,n02979186_879.JPEG,n02979186,cassette player,n02979186,cassette player,20.155502319335938,10.548243522644045,20.155502319335938,9.607258796691896,n02979186,cassette player,0.9901984,1,n02979186,cassette player,0.9916174,1
936,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8796.JPEG,n02979186_8796.JPEG,n02979186,cassette player,n02979186,cassette player,15.610107421875,5.611191749572754,15.610107421875,9.998915672302246,n02979186,cassette player,0.9978629,1,n02979186,cassette player,0.99937963,1
937,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8816.JPEG,n02979186_8816.JPEG,n02979186,cassette player,n02979186,cassette player,23.317461013793945,8.788250923156738,23.317461013793945,14.529210090637209,n02979186,cassette player,0.9982273,1,n02979186,cassette player,0.9998692,1
938,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8818.JPEG,n02979186_8818.JPEG,n02979186,cassette player,n02979186,cassette player,25.44642448425293,17.011632919311523,25.44642448425293,8.434791564941406,n02979186,cassette player,0.99817824,1,n02979186,cassette player,0.9852765,1
939,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8824.JPEG,n02979186_8824.JPEG,n02979186,cassette player,n02979186,cassette player,23.266496658325195,9.020416259765623,23.266496658325195,14.24608039855957,n02979186,cassette player,0.989994,1,n02979186,cassette player,0.9982253,1
940,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8856.JPEG,n02979186_8856.JPEG,n02979186,cassette player,n02979186,cassette player,27.57812118530273,15.94599437713623,27.57812118530273,11.632126808166504,n02979186,cassette player,0.99979514,1,n02979186,cassette player,0.99565864,1
941,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8875.JPEG,n02979186_8875.JPEG,n02979186,cassette player,n02979186,cassette player,29.29876518249512,17.84748363494873,29.29876518249512,11.451281547546388,n02979186,cassette player,0.99999964,1,n02979186,cassette player,0.99999976,1
942,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8889.JPEG,n02979186_8889.JPEG,n02979186,cassette player,n02979186,cassette player,20.026691436767575,12.119345664978027,20.026691436767575,7.907345771789551,n02979186,cassette player,0.99994135,1,n02979186,cassette player,0.9999999,1
943,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8917.JPEG,n02979186_8917.JPEG,n02979186,cassette player,n02979186,cassette player,25.08327293395996,11.269697189331056,25.08327293395996,13.813575744628906,n02979186,cassette player,0.9998466,1,n02979186,cassette player,0.99975735,1
944,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8919.JPEG,n02979186_8919.JPEG,n02979186,cassette player,n02979186,cassette player,17.32354164123535,5.542104721069336,17.32354164123535,11.781436920166016,n02979186,cassette player,0.9995295,1,n02979186,cassette player,0.99978954,1
945,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_893.JPEG,n02979186_893.JPEG,n02979186,cassette player,n02979186,cassette player,23.686981201171875,11.874805450439451,23.686981201171875,11.812175750732422,n02979186,cassette player,0.99997294,1,n02979186,cassette player,0.99949086,1
946,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_894.JPEG,n02979186_894.JPEG,n02979186,cassette player,n02979186,cassette player,20.85354423522949,12.67141819000244,20.85354423522949,8.18212604522705,n02979186,cassette player,0.99956065,1,n02979186,cassette player,0.9995376,1
947,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_8956.JPEG,n02979186_8956.JPEG,n02979186,cassette player,n02979186,cassette player,14.53009796142578,10.27580976486206,14.53009796142578,4.254288196563721,n02979186,cassette player,0.9975726,1,n02979186,cassette player,0.9995944,1
948,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9036.JPEG,n02979186_9036.JPEG,n02979186,cassette player,n02979186,cassette player,25.864643096923828,13.578221321105955,25.864643096923828,12.286421775817873,n02979186,cassette player,0.9999987,1,n02979186,cassette player,0.999997,1
949,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_906.JPEG,n02979186_906.JPEG,n02979186,cassette player,n02979186,cassette player,19.093647003173828,13.72531270980835,19.093647003173828,5.368334293365479,n02979186,cassette player,0.9989863,1,n02979186,cassette player,0.9955777,1
950,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9076.JPEG,n02979186_9076.JPEG,n02979186,cassette player,n02979186,cassette player,29.4312801361084,14.950716018676758,29.4312801361084,14.48056411743164,n02979186,cassette player,0.9996705,1,n02979186,cassette player,0.99986696,1
951,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9118.JPEG,n02979186_9118.JPEG,n02979186,cassette player,n02979186,cassette player,25.721900939941406,12.398223876953123,25.721900939941406,13.32367706298828,n02979186,cassette player,0.99997187,1,n02979186,cassette player,0.9999981,1
952,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9137.JPEG,n02979186_9137.JPEG,n02979186,cassette player,n02979186,cassette player,26.69740295410156,12.402865409851074,26.69740295410156,14.294537544250488,n02979186,cassette player,0.9999939,1,n02979186,cassette player,0.9996333,1
953,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9149.JPEG,n02979186_9149.JPEG,n02979186,cassette player,n02979186,cassette player,28.649288177490234,15.038552284240724,28.649288177490234,13.610735893249512,n02979186,cassette player,0.99865425,1,n02979186,cassette player,0.99635017,1
954,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9153.JPEG,n02979186_9153.JPEG,n02979186,cassette player,n02979186,cassette player,28.543746948242188,9.374338150024414,28.543746948242188,19.169408798217773,n02979186,cassette player,0.9979657,1,n02979186,cassette player,0.99322164,1
955,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9155.JPEG,n02979186_9155.JPEG,n02979186,cassette player,n02979186,cassette player,23.18017196655273,17.11815309524536,23.18017196655273,6.062018871307373,n02979186,cassette player,0.99999607,1,n02979186,cassette player,0.9999976,1
956,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9239.JPEG,n02979186_9239.JPEG,n02979186,cassette player,n02979186,cassette player,30.39088249206543,16.36249542236328,30.39088249206543,14.028387069702148,n02979186,cassette player,0.99996305,1,n02979186,cassette player,0.99992514,1
957,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9284.JPEG,n02979186_9284.JPEG,n02979186,cassette player,n02979186,cassette player,25.704988479614254,8.269245147705078,25.704988479614254,17.43574333190918,n02979186,cassette player,0.9987832,1,n02979186,cassette player,0.99624926,1
958,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9288.JPEG,n02979186_9288.JPEG,n02979186,cassette player,n02979186,cassette player,23.263412475585938,12.48808765411377,23.263412475585938,10.775324821472168,n02979186,cassette player,0.99982244,1,n02979186,cassette player,0.99978286,1
959,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_93.JPEG,n02979186_93.JPEG,n02979186,cassette player,n02979186,cassette player,20.083972930908203,10.783910751342772,20.083972930908203,9.30006217956543,n02979186,cassette player,0.999782,1,n02979186,cassette player,0.9998653,1
960,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9308.JPEG,n02979186_9308.JPEG,n02979186,cassette player,n02979186,cassette player,27.729475021362305,14.43722915649414,27.729475021362305,13.292245864868164,n02979186,cassette player,0.999724,1,n02979186,cassette player,0.9999751,1
961,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9328.JPEG,n02979186_9328.JPEG,n02979186,cassette player,n02979186,cassette player,27.806190490722656,14.68588924407959,27.806190490722656,13.120301246643066,n02979186,cassette player,0.9997161,1,n02979186,cassette player,0.99978274,1
962,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9339.JPEG,n02979186_9339.JPEG,n02979186,cassette player,n02979186,cassette player,25.393495559692383,11.208189010620115,25.393495559692383,14.185306549072266,n02979186,cassette player,0.9991068,1,n02979186,cassette player,0.9998392,1
963,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_935.JPEG,n02979186_935.JPEG,n02979186,cassette player,n02979186,cassette player,25.41704559326172,13.169451713562012,25.41704559326172,12.247593879699709,n02979186,cassette player,0.99295866,1,n02979186,cassette player,0.999265,1
964,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9394.JPEG,n02979186_9394.JPEG,n02979186,cassette player,n02979186,cassette player,16.599681854248047,3.1734304428100586,16.599681854248047,13.426251411437988,n02979186,cassette player,0.98374313,1,n02979186,cassette player,0.99500054,1
965,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9415.JPEG,n02979186_9415.JPEG,n02979186,cassette player,n02979186,cassette player,25.844646453857425,8.477794647216797,25.844646453857425,17.366851806640625,n02979186,cassette player,0.9824965,1,n02979186,cassette player,0.98227686,1
966,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9437.JPEG,n02979186_9437.JPEG,n02979186,cassette player,n02979186,cassette player,19.36790657043457,11.45460319519043,19.36790657043457,7.913303375244141,n02979186,cassette player,0.99862945,1,n02979186,cassette player,0.9999882,1
967,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9449.JPEG,n02979186_9449.JPEG,n02979186,cassette player,n02979186,cassette player,25.66992950439453,13.906805038452148,25.66992950439453,11.763124465942385,n02979186,cassette player,0.9897798,1,n02979186,cassette player,0.99984646,1
968,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9456.JPEG,n02979186_9456.JPEG,n02979186,cassette player,n02979186,cassette player,26.5875244140625,16.177374839782715,26.5875244140625,10.410149574279783,n02979186,cassette player,0.9999958,1,n02979186,cassette player,0.99997365,1
969,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_947.JPEG,n02979186_947.JPEG,n02979186,cassette player,n02979186,cassette player,21.279447555541992,12.319901466369627,21.279447555541992,8.959546089172363,n02979186,cassette player,0.99996805,1,n02979186,cassette player,0.9999845,1
970,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_948.JPEG,n02979186_948.JPEG,n02979186,cassette player,n02979186,cassette player,21.6329288482666,13.850550651550291,21.6329288482666,7.782378196716309,n02979186,cassette player,0.9982868,1,n02979186,cassette player,0.9959745,1
971,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9527.JPEG,n02979186_9527.JPEG,n02979186,cassette player,n02979186,cassette player,24.581281661987305,14.90820598602295,24.581281661987305,9.673075675964355,n02979186,cassette player,1.0,1,n02979186,cassette player,0.99999976,1
972,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9538.JPEG,n02979186_9538.JPEG,n02979186,cassette player,n02979186,cassette player,23.36450958251953,10.28854274749756,23.36450958251953,13.075966835021973,n02979186,cassette player,0.9986259,1,n02979186,cassette player,0.9991702,1
973,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9567.JPEG,n02979186_9567.JPEG,n02979186,cassette player,n02979186,cassette player,25.4971923828125,12.821189880371094,25.4971923828125,12.676002502441406,n02979186,cassette player,0.99999905,1,n02979186,cassette player,0.99999714,1
974,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9587.JPEG,n02979186_9587.JPEG,n02979186,cassette player,n02979186,cassette player,24.45870018005371,13.524752616882324,24.45870018005371,10.933947563171388,n02979186,cassette player,0.99995255,1,n02979186,cassette player,0.99999964,1
975,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9604.JPEG,n02979186_9604.JPEG,n02979186,cassette player,n02979186,cassette player,25.3720703125,14.85392951965332,25.3720703125,10.51814079284668,n02979186,cassette player,0.99999917,1,n02979186,cassette player,0.9999981,1
976,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9643.JPEG,n02979186_9643.JPEG,n02979186,cassette player,n02979186,cassette player,25.78623580932617,15.017345428466797,25.78623580932617,10.768890380859377,n02979186,cassette player,0.99995697,1,n02979186,cassette player,0.9985305,1
977,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9646.JPEG,n02979186_9646.JPEG,n02979186,cassette player,n02979186,cassette player,12.758522033691406,2.370634078979492,12.758522033691406,10.387887954711914,n02979186,cassette player,0.824615,1,n02979186,cassette player,0.9746957,1
978,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_966.JPEG,n02979186_966.JPEG,n02979186,cassette player,n02979186,cassette player,29.424047470092773,11.623559951782228,29.424047470092773,17.800487518310547,n02979186,cassette player,0.9990422,1,n02979186,cassette player,0.9999821,1
979,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9688.JPEG,n02979186_9688.JPEG,n02979186,cassette player,n02979186,cassette player,24.573835372924805,10.404765129089355,24.573835372924805,14.16907024383545,n02979186,cassette player,0.98874307,1,n02979186,cassette player,0.9923471,1
980,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_97.JPEG,n02979186_97.JPEG,n02979186,cassette player,n02979186,cassette player,21.14505386352539,13.096389770507812,21.14505386352539,8.048664093017578,n02979186,cassette player,0.97556573,1,n02979186,cassette player,0.9942555,1
981,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9715.JPEG,n02979186_9715.JPEG,n02979186,cassette player,n02979186,cassette player,27.925342559814453,16.23164463043213,27.925342559814453,11.693697929382324,n02979186,cassette player,0.9998903,1,n02979186,cassette player,0.9999124,1
982,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9717.JPEG,n02979186_9717.JPEG,n02979186,cassette player,n02979186,cassette player,25.55244255065918,12.65244197845459,25.55244255065918,12.90000057220459,n02979186,cassette player,0.9996927,1,n02979186,cassette player,0.9997737,1
983,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9746.JPEG,n02979186_9746.JPEG,n02979186,cassette player,n02979186,cassette player,13.992412567138672,11.02868676185608,13.992412567138672,2.9637258052825928,n02979186,cassette player,0.9679394,1,n02979186,cassette player,0.9925364,1
984,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9756.JPEG,n02979186_9756.JPEG,n02979186,cassette player,n02979186,cassette player,24.577301025390625,13.10932445526123,24.577301025390625,11.467976570129396,n02979186,cassette player,0.9977818,1,n02979186,cassette player,0.99929774,1
985,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9758.JPEG,n02979186_9758.JPEG,n02979186,cassette player,n02979186,cassette player,22.741426467895508,10.636474609375,22.741426467895508,12.104951858520508,n02979186,cassette player,0.99999964,1,n02979186,cassette player,0.9999484,1
986,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_977.JPEG,n02979186_977.JPEG,n02979186,cassette player,n02979186,cassette player,24.557485580444336,13.528918266296388,24.557485580444336,11.02856731414795,n02979186,cassette player,0.9998677,1,n02979186,cassette player,0.99923503,1
987,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9798.JPEG,n02979186_9798.JPEG,n02979186,cassette player,n02979186,cassette player,24.335102081298828,14.23800563812256,24.335102081298828,10.09709644317627,n02979186,cassette player,0.99999964,1,n02979186,cassette player,0.99999666,1
988,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9858.JPEG,n02979186_9858.JPEG,n02979186,cassette player,n02979186,cassette player,23.44273567199707,11.590081214904783,23.44273567199707,11.852654457092283,n02979186,cassette player,0.99851805,1,n02979186,cassette player,0.95932156,1
989,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9863.JPEG,n02979186_9863.JPEG,n02979186,cassette player,n02979186,cassette player,20.734224319458008,8.937080383300781,20.734224319458008,11.797143936157228,n02979186,cassette player,0.9994635,1,n02979186,cassette player,0.9998307,1
990,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9873.JPEG,n02979186_9873.JPEG,n02979186,cassette player,n02979186,cassette player,29.289209365844727,14.93574333190918,29.289209365844727,14.353466033935549,n02979186,cassette player,0.9994173,1,n02979186,cassette player,0.9993419,1
991,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9914.JPEG,n02979186_9914.JPEG,n02979186,cassette player,n02979186,cassette player,25.77884864807129,12.931530952453612,25.77884864807129,12.847317695617676,n02979186,cassette player,0.9999993,1,n02979186,cassette player,0.9999573,1
992,poc/imagenette,train,poc\imagenette\train\n02979186\n02979186_9918.JPEG,n02979186_9918.JPEG,n02979186,cassette player,n02979186,cassette player,22.190187454223636,12.872610092163086,22.190187454223636,9.317577362060549,n02979186,cassette player,0.9999896,1,n02979186,cassette player,0.9999999,1
993,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00000537.JPEG,ILSVRC2012_val_00000537.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.1334285736084,-12.767566680908203,12.365861892700195,25.1334285736084,n03000684,"chain saw, chainsaw",0.99997854,1,n03000684,"chain saw, chainsaw",0.9999237,1
994,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00004034.JPEG,ILSVRC2012_val_00004034.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.055442810058597,-13.668614387512209,15.386828422546388,29.055442810058597,n03000684,"chain saw, chainsaw",0.9995695,1,n03000684,"chain saw, chainsaw",0.99926215,1
995,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00005506.JPEG,ILSVRC2012_val_00005506.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",30.56985092163086,-11.523977279663086,19.045873641967773,30.56985092163086,n03000684,"chain saw, chainsaw",0.99998724,1,n03000684,"chain saw, chainsaw",0.9999981,1
996,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006043.JPEG,ILSVRC2012_val_00006043.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.462146759033203,-13.4773530960083,8.984793663024902,22.462146759033203,n03000684,"chain saw, chainsaw",0.9820024,1,n03000684,"chain saw, chainsaw",0.99990475,1
997,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006578.JPEG,ILSVRC2012_val_00006578.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",20.936691284179688,-13.856534957885742,7.080156326293945,20.936691284179688,n03000684,"chain saw, chainsaw",0.998123,1,n03000684,"chain saw, chainsaw",0.9999585,1
998,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006669.JPEG,ILSVRC2012_val_00006669.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.806379318237305,-10.484622955322266,18.32175636291504,28.806379318237305,n03000684,"chain saw, chainsaw",0.9999676,1,n03000684,"chain saw, chainsaw",0.99999964,1
999,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00006726.JPEG,ILSVRC2012_val_00006726.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",21.19086265563965,-12.79458999633789,8.396272659301758,21.19086265563965,n03000684,"chain saw, chainsaw",0.99978083,1,n03000684,"chain saw, chainsaw",0.999796,1
1000,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00009206.JPEG,ILSVRC2012_val_00009206.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.679044723510746,-17.189754962921143,6.4892897605896,23.679044723510746,n03000684,"chain saw, chainsaw",0.9999696,1,n03000684,"chain saw, chainsaw",0.99999905,1
1001,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00017719.JPEG,ILSVRC2012_val_00017719.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.50412368774414,-14.040271759033203,9.463851928710938,23.50412368774414,n03000684,"chain saw, chainsaw",0.9902762,1,n03000684,"chain saw, chainsaw",0.9363405,1
1002,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00019137.JPEG,ILSVRC2012_val_00019137.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",19.754526138305664,-3.567358016967773,16.18716812133789,19.754526138305664,n03000684,"chain saw, chainsaw",0.99167705,1,n03000684,"chain saw, chainsaw",0.99675864,1
1003,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00020674.JPEG,ILSVRC2012_val_00020674.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.40155029296875,-9.59056568145752,13.81098461151123,23.40155029296875,n03000684,"chain saw, chainsaw",0.99947435,1,n03000684,"chain saw, chainsaw",0.9999702,1
1004,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00023477.JPEG,ILSVRC2012_val_00023477.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",25.34785270690918,-12.208251953125,13.13960075378418,25.34785270690918,n03000684,"chain saw, chainsaw",0.9977549,1,n03000684,"chain saw, chainsaw",0.9998584,1
1005,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00024269.JPEG,ILSVRC2012_val_00024269.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.948999404907227,-12.14999008178711,12.799009323120115,24.948999404907227,n03000684,"chain saw, chainsaw",0.9998517,1,n03000684,"chain saw, chainsaw",0.99999213,1
1006,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00025063.JPEG,ILSVRC2012_val_00025063.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.66001319885254,-16.972962856292725,6.687050342559815,23.66001319885254,n03000684,"chain saw, chainsaw",1.0,1,n03000684,"chain saw, chainsaw",1.0,1
1007,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00025878.JPEG,ILSVRC2012_val_00025878.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",29.642438888549805,-12.468894958496094,17.17354393005371,29.642438888549805,n03000684,"chain saw, chainsaw",0.9997515,1,n03000684,"chain saw, chainsaw",0.9999622,1
1008,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00026573.JPEG,ILSVRC2012_val_00026573.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.36261367797852,-10.096929550170898,12.265684127807615,22.36261367797852,n03000684,"chain saw, chainsaw",0.9977976,1,n03000684,"chain saw, chainsaw",0.99411833,1
1009,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00026879.JPEG,ILSVRC2012_val_00026879.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.58537101745605,-13.386451721191406,13.198919296264648,26.58537101745605,n03000684,"chain saw, chainsaw",0.96514887,1,n03000684,"chain saw, chainsaw",0.99917704,1
1010,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00026946.JPEG,ILSVRC2012_val_00026946.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",23.107742309570312,-15.498400211334229,7.609342098236084,23.107742309570312,n03000684,"chain saw, chainsaw",0.99965525,1,n03000684,"chain saw, chainsaw",0.9995859,1
1011,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00027785.JPEG,ILSVRC2012_val_00027785.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",28.05506896972656,-13.378217697143556,14.676851272583008,28.05506896972656,n03000684,"chain saw, chainsaw",0.9944272,1,n03000684,"chain saw, chainsaw",0.99873966,1
1012,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00028196.JPEG,ILSVRC2012_val_00028196.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.724016189575195,-14.2369384765625,12.487077713012695,26.724016189575195,n03000684,"chain saw, chainsaw",0.9997826,1,n03000684,"chain saw, chainsaw",0.99965835,1
1013,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00029668.JPEG,ILSVRC2012_val_00029668.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",26.93700218200684,-16.162689208984375,10.77431297302246,26.93700218200684,n03000684,"chain saw, chainsaw",0.9960055,1,n03000684,"chain saw, chainsaw",0.9999243,1
1014,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00029918.JPEG,ILSVRC2012_val_00029918.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",22.996315002441406,-14.006298065185549,8.99001693725586,22.996315002441406,n03000684,"chain saw, chainsaw",0.99947876,1,n03000684,"chain saw, chainsaw",0.99999,1
1015,poc/imagenette,train,poc\imagenette\train\n03000684\ILSVRC2012_val_00031413.JPEG,ILSVRC2012_val_00031413.JPEG,n03000684,"chain saw, chainsaw",n03000684,"chain saw, chainsaw",24.306739807128903,-10.87168312072754,13.435056686401367,24.306739807128903,n03000684,"chain saw, chainsaw",0.99967957,1,n03000684,"chain saw, chainsaw",0.99999154,1
